,1.0-20.0,4.0-14.0,4.0-40.0
2019-12-02 22:30:00.000,1.21994195282e-09,2.94129244061e-10,3.31460679931e-10
2019-12-02 22:45:00.000,1.20290184667e-09,3.06618872579e-10,3.49795646153e-10
2019-12-02 23:00:00.000,1.14894694804e-09,2.84752338603e-10,3.28182028923e-10
2019-12-02 23:15:00.000,1.11392941598e-09,2.29099917807e-10,2.7295567417e-10
2019-12-02 23:30:00.000,1.12176999908e-09,2.50362373951e-10,2.91460234327e-10
2019-12-02 23:45:00.000,1.13101881057e-09,2.92375130727e-10,3.32472889245e-10
2019-12-03 00:00:00.000,1.1034418402e-09,2.64354770421e-10,3.02561529735e-10
2019-12-03 00:15:00.000,1.06362428549e-09,2.25528088232e-10,2.64212374035e-10
2019-12-03 00:30:00.000,1.05785371884e-09,2.27252780959e-10,2.63305325852e-10
2019-12-03 00:45:00.000,1.11571575286e-09,2.57284597121e-10,2.93416036236e-10
2019-12-03 01:00:00.000,1.09748851335e-09,2.7153352171e-10,3.11063822502e-10
2019-12-03 01:15:00.000,1.04887303953e-09,2.35630537124e-10,2.76889667259e-10
2019-12-03 01:30:00.000,1.07599004301e-09,2.27156179915e-10,2.67972635306e-10
2019-12-03 01:45:00.000,1.08472829005e-09,2.60150944538e-10,2.97757946048e-10
2019-12-03 02:00:00.000,1.04607260996e-09,2.82626728432e-10,3.20099927652e-10
2019-12-03 02:15:00.000,1.02126046521e-09,2.77310909498e-10,3.09108509354e-10
2019-12-03 02:30:00.000,1.16705307759e-09,4.82600960753e-10,5.03879772011e-10
2019-12-03 02:45:00.000,1.16260871801e-09,4.48210502095e-10,4.7210689251e-10
2019-12-03 03:00:00.000,1.00753294446e-09,2.29264464359e-10,2.64765064312e-10
2019-12-03 03:15:00.000,1.03039891882e-09,2.36501752035e-10,2.70860359332e-10
2019-12-03 03:30:00.000,9.79647663134e-10,1.92897334198e-10,2.32944325894e-10
2019-12-03 03:45:00.000,9.23184398886e-10,1.58800937103e-10,2.0545399783e-10
2019-12-03 04:00:00.000,9.26831137739e-10,1.56999811577e-10,2.08350742371e-10
2019-12-03 04:15:00.000,9.39152979633e-10,2.06810821161e-10,2.47651180739e-10
2019-12-03 04:30:00.000,9.07337497907e-10,1.9838336744e-10,2.37810919764e-10
2019-12-03 04:45:00.000,8.99194060187e-10,1.56082570598e-10,2.02110936267e-10
2019-12-03 05:00:00.000,9.23020260782e-10,1.51170128467e-10,1.99951204349e-10
2019-12-03 05:15:00.000,9.25610200002e-10,1.53385497447e-10,2.03347795751e-10
2019-12-03 05:30:00.000,9.16219954743e-10,1.51264514817e-10,2.021018912e-10
2019-12-03 05:45:00.000,8.99320600328e-10,1.90657808714e-10,2.33604035196e-10
2019-12-03 06:00:00.000,9.25419702854e-10,2.09628498931e-10,2.53642798661e-10
