,4.0-14.0
2019-12-02 10:59:58.998000,65.5525012217
2019-12-02 11:14:58.998000,75.0827191755
2019-12-02 11:29:58.998000,72.6488997759
2019-12-02 11:44:58.998000,67.8431562295
2019-12-02 11:59:58.998000,62.0879919139
2019-12-02 12:14:58.998000,68.6864235764
2019-12-02 12:29:58.998000,78.0082851116
2019-12-02 12:44:58.998000,82.2544023176
2019-12-02 12:59:58.998000,138.152478518
2019-12-02 13:14:58.998000,64.6902293088
2019-12-02 13:29:58.998000,61.2759270116
2019-12-02 13:44:58.998000,60.55757688
2019-12-02 13:59:58.998000,58.3470725022
2019-12-02 14:14:58.998000,59.5375775204
2019-12-02 14:29:58.998000,64.8286707245
2019-12-02 14:44:58.998000,76.3459754061
2019-12-02 14:59:58.998000,77.7426517804
2019-12-02 15:14:58.998000,74.8862640974
2019-12-02 15:29:58.998000,82.2404352545
2019-12-02 15:44:58.998000,71.220125859
2019-12-02 15:59:58.998000,70.6694171486
2019-12-02 16:14:58.998000,69.4837785665
2019-12-02 16:29:58.998000,68.0751492226
2019-12-02 16:44:58.998000,73.716480074
2019-12-02 16:59:58.998000,81.4514134701
2019-12-02 17:14:58.998000,78.1177274434
2019-12-02 17:29:58.998000,67.9104870442
2019-12-02 17:44:58.998000,69.6052863528
2019-12-02 17:59:58.998000,63.2323652347
2019-12-02 18:14:58.998000,62.4197209057
2019-12-02 18:29:58.998000,59.3997338159
2019-12-02 18:44:58.998000,68.7763801554
2019-12-02 18:59:58.998000,64.581962861
2019-12-02 19:14:58.998000,68.040585284
2019-12-02 19:29:58.998000,68.6000583765
2019-12-02 19:44:58.998000,50.3416870877
2019-12-02 19:59:58.998000,49.951634098
2019-12-02 20:14:58.998000,50.8881595447
2019-12-02 20:29:58.998000,53.3411586425
2019-12-02 20:44:58.998000,50.6829291878
2019-12-02 20:59:58.998000,55.2601734348
2019-12-02 21:14:58.998000,46.076827245
2019-12-02 21:29:58.998000,49.7133525701
2019-12-02 21:44:58.998000,50.3197109025
2019-12-02 21:59:58.998000,50.5757666551
2019-12-02 22:14:58.998000,45.4899553712
2019-12-02 22:29:58.998000,40.706151766
2019-12-02 22:44:58.998000,46.5183073721
2019-12-02 22:59:58.998000,52.1521974157
2019-12-02 23:14:58.998000,46.8146302881
2019-12-02 23:29:58.998000,45.2720640847
2019-12-02 23:44:58.998000,44.7451770305
2019-12-02 23:59:58.998000,41.9829958733
2019-12-03 00:29:58.997999,45.6942436065
2019-12-03 00:44:58.997999,43.0816776811
2019-12-03 00:59:58.997999,43.0221284319
2019-12-03 01:14:58.997999,40.1073365781
2019-12-03 01:29:58.997999,37.2991628207
2019-12-03 01:44:58.997999,37.1066469598
2019-12-03 01:59:58.997999,36.8310321644
2019-12-03 02:14:58.997999,44.7817224107
2019-12-03 02:29:58.997999,44.4464650098
2019-12-03 02:44:58.997999,68.7343710653
2019-12-03 02:59:58.997999,83.6742694536
2019-12-03 03:14:58.997999,53.1529033837
2019-12-03 03:29:58.997999,41.7669308091
2019-12-03 03:44:58.997999,39.6661287457
2019-12-03 03:59:58.997999,32.6153902694
2019-12-03 04:14:58.997999,29.7855884267
2019-12-03 04:29:58.997999,31.0028120162
2019-12-03 04:44:58.997999,39.5666890874
2019-12-03 04:59:58.997999,42.0349904948
2019-12-03 05:14:58.997999,41.3358691233
2019-12-03 05:29:58.997999,38.932292366
2019-12-03 05:44:58.997999,37.5645018988
2019-12-03 05:59:58.997999,41.0189480035
2019-12-03 06:14:58.997999,39.2566205655
2019-12-03 06:29:58.997999,36.437296518
2019-12-03 06:44:58.997999,33.7962570801
2019-12-03 06:59:58.997999,36.0696439456
2019-12-03 07:14:58.997999,44.9449468243
2019-12-03 07:29:58.997999,42.0841727363
2019-12-03 07:44:58.997999,42.5738675609
2019-12-03 07:59:58.997999,44.949456168
2019-12-03 08:14:58.997999,42.7339817752
2019-12-03 08:29:58.997999,49.4165106615
2019-12-03 08:44:58.997999,49.0949651334
2019-12-03 08:59:58.997999,46.352466093
2019-12-03 09:14:58.997999,49.608216447
2019-12-03 09:29:58.997999,55.3103893273
2019-12-03 09:44:58.997999,51.5577177158
2019-12-03 09:59:58.997999,53.09646815
2019-12-03 10:14:58.997999,51.7606838405
2019-12-03 10:29:58.997999,54.5584431638
2019-12-03 10:44:58.997999,61.6575646026
2019-12-03 10:59:58.997999,61.8456768105
2019-12-03 11:14:58.997999,74.7506660878
2019-12-03 11:29:58.997999,82.5451979481
2019-12-03 11:44:58.997999,73.1389974993
2019-12-03 11:59:58.997999,67.2584211303
2019-12-03 12:14:58.997999,67.4523022452
2019-12-03 12:29:58.997999,68.7670532327
2019-12-03 12:44:58.997999,69.2636292612
2019-12-03 12:59:58.997999,78.1530942302
2019-12-03 13:14:58.997999,74.8629357634
2019-12-03 13:29:58.997999,73.1186159868
2019-12-03 13:44:58.997999,76.7880712754
2019-12-03 13:59:58.997999,82.5381437149
2019-12-03 14:14:58.997999,79.3487275736
2019-12-03 14:29:58.997999,82.3677487413
2019-12-03 14:44:58.997999,75.3406884312
2019-12-03 14:59:58.997999,76.5349821651
2019-12-03 15:14:58.997999,80.5580980971
2019-12-03 15:29:58.997999,81.1533474727
2019-12-03 15:44:58.997999,78.2883488077
2019-12-03 15:59:58.997999,77.6334391785
2019-12-03 16:14:58.997999,65.293609443
2019-12-03 16:29:58.997999,68.7829080437
2019-12-03 16:44:58.997999,72.8730284078
2019-12-03 16:59:58.997999,71.1353320907
2019-12-03 17:14:58.997999,73.8515827845
2019-12-03 17:29:58.997999,70.1732989656
2019-12-03 17:44:58.997999,75.0750194899
2019-12-03 17:59:58.997999,77.5667177534
2019-12-03 18:14:58.997999,71.3042476656
2019-12-03 18:29:58.997999,72.9640428662
2019-12-03 18:44:58.997999,73.7279546204
2019-12-03 18:59:58.997999,68.1055789394
2019-12-03 19:14:58.997999,62.7659278759
2019-12-03 19:29:58.997999,63.071365299
2019-12-03 19:44:58.997999,72.0792982894
2019-12-03 19:59:58.997999,68.6689504141
2019-12-03 20:14:58.997999,71.6595500012
2019-12-03 20:29:58.997999,64.9271386132
2019-12-03 20:44:58.997999,60.6821573228
2019-12-03 20:59:58.997999,56.0684233493
2019-12-03 21:14:58.997999,59.9499644804
2019-12-03 21:29:58.997999,62.9220256781
2019-12-03 21:44:58.997999,56.1960601435
2019-12-03 21:59:58.997999,54.4792275969
2019-12-03 22:14:58.997999,54.2104409367
2019-12-03 22:29:58.997999,59.8834930001
2019-12-03 22:44:58.997999,48.5328751761
2019-12-03 22:59:58.997999,53.4495749766
2019-12-03 23:14:58.997999,50.6774120448
2019-12-03 23:29:58.997999,49.4481330312
2019-12-03 23:44:58.997999,51.2654751346
2019-12-03 23:59:58.997999,54.3093180365
2019-12-04 00:14:58.998000,52.396818221
2019-12-04 00:29:58.998000,48.9546656072
2019-12-04 00:44:58.998000,48.9054167289
2019-12-04 00:59:58.998000,46.5908990505
2019-12-04 01:14:58.998000,57.0346728883
2019-12-04 01:29:58.998000,65.7260052596
2019-12-04 01:44:58.998000,61.1882098154
2019-12-04 01:59:58.998000,51.0953142061
2019-12-04 02:14:58.998000,58.8669782943
2019-12-04 02:29:58.998000,67.6174199764
2019-12-04 02:44:58.998000,44.945364618
2019-12-04 02:59:58.998000,39.275834348
2019-12-04 03:14:58.998000,34.7345400706
2019-12-04 03:29:58.998000,35.3380521904
2019-12-04 03:44:58.998000,36.5965414108
2019-12-04 03:59:58.998000,31.2774501213
2019-12-04 04:14:58.998000,40.0624048162
2019-12-04 04:29:58.998000,42.6291592578
2019-12-04 04:44:58.998000,39.0049341215
2019-12-04 04:59:58.998000,42.1475481312
2019-12-04 05:14:58.998000,42.1012730467
2019-12-04 05:29:58.998000,36.9165454621
2019-12-04 05:44:58.998000,43.9410312753
2019-12-04 05:59:58.998000,45.4856994111
2019-12-04 06:14:58.998000,39.4640489475
2019-12-04 06:29:58.998000,45.6245779361
2019-12-04 06:44:58.998000,42.3374173315
2019-12-04 06:59:58.998000,36.2234792977
2019-12-04 07:14:58.998000,42.8566265073
2019-12-04 07:29:58.998000,44.7425834562
2019-12-04 07:44:58.998000,45.9486328686
2019-12-04 07:59:58.998000,45.1742202943
2019-12-04 08:14:58.998000,42.5596855732
2019-12-04 08:29:58.998000,45.8813155762
2019-12-04 08:44:58.998000,55.6534565409
2019-12-04 08:59:58.998000,49.8802297314
2019-12-04 09:14:58.998000,52.3641256878
2019-12-04 09:29:58.998000,49.7724576754
2019-12-04 09:44:58.998000,53.0352960221
2019-12-04 09:59:58.998000,63.4062900613
2019-12-04 10:14:58.998000,55.6273750099
2019-12-04 10:29:58.998000,50.8941759741
2019-12-04 10:44:58.998000,60.1833944945
2019-12-04 10:59:58.998000,71.6664054153
2019-12-04 11:14:58.998000,78.6024882642
2019-12-04 11:29:58.998000,84.0485881891
2019-12-04 11:44:58.998000,84.3095435968
2019-12-04 11:59:58.998000,68.4400131022
2019-12-04 12:14:58.998000,78.1419794564
2019-12-04 12:29:58.998000,80.864866428
2019-12-04 12:44:58.998000,69.2399864008
2019-12-04 12:59:58.998000,69.4812971601
2019-12-04 13:14:58.998000,73.0883325672
2019-12-04 13:29:58.998000,89.7710850754
2019-12-04 13:44:58.998000,96.4117076632
2019-12-04 13:59:58.998000,85.7120780953
2019-12-04 14:14:58.998000,80.419728868
2019-12-04 14:29:58.998000,86.6829844937
2019-12-04 14:44:58.998000,104.889001936
2019-12-04 14:59:58.998000,98.6853602211
2019-12-04 15:14:58.998000,86.6074712693
2019-12-04 15:29:58.998000,86.883074323
2019-12-04 15:44:58.998000,80.5284618965
2019-12-04 15:59:58.998000,89.2347147292
2019-12-04 16:14:58.998000,84.7708955586
2019-12-04 16:29:58.998000,76.3100297788
2019-12-04 16:44:58.998000,78.9117879267
2019-12-04 16:59:58.998000,86.9884392048
2019-12-04 17:14:58.998000,79.9743521752
2019-12-04 17:29:58.998000,83.0384888084
2019-12-04 17:44:58.998000,71.3430008314
2019-12-04 17:59:58.998000,75.8179625827
2019-12-04 18:14:58.998000,77.6898874784
2019-12-04 18:29:58.998000,95.4337649046
2019-12-04 18:44:58.998000,94.1539660677
2019-12-04 18:59:58.998000,84.7041743692
2019-12-04 19:14:58.998000,69.9617497973
2019-12-04 19:29:58.998000,76.0813903299
2019-12-04 19:44:58.998000,66.8953230783
2019-12-04 19:59:58.998000,58.0722551939
2019-12-04 20:14:58.998000,63.7142265145
2019-12-04 20:29:58.998000,72.9215947571
2019-12-04 20:44:58.998000,62.8748652394
2019-12-04 20:59:58.998000,55.1326063461
2019-12-04 21:14:58.998000,61.8887926254
2019-12-04 21:29:58.998000,63.1788934447
2019-12-04 21:44:58.998000,58.1479488764
2019-12-04 21:59:58.998000,57.7387996495
2019-12-04 22:14:58.998000,57.6053058752
2019-12-04 22:29:58.998000,49.7345159677
2019-12-04 22:44:58.998000,53.6499604486
2019-12-04 22:59:58.998000,52.0573846564
2019-12-04 23:14:58.998000,48.4406893187
2019-12-04 23:29:58.998000,44.3163580646
2019-12-04 23:44:58.998000,47.911216331
2019-12-04 23:59:58.998000,53.0329920698
2019-12-05 00:29:58.997999,39.7213174902
2019-12-05 00:44:58.997999,49.6579446955
2019-12-05 00:59:58.997999,42.0145633484
2019-12-05 01:14:58.997999,40.8895125296
2019-12-05 01:29:58.997999,47.5809327366
2019-12-05 01:44:58.997999,49.5404560627
2019-12-05 01:59:58.997999,43.4446627703
2019-12-05 02:14:58.997999,33.76131985
2019-12-05 02:29:58.997999,56.2728244466
2019-12-05 02:44:58.997999,56.3462383625
2019-12-05 02:59:58.997999,40.6921323579
2019-12-05 03:14:58.997999,47.516884071
2019-12-05 03:29:58.997999,38.4035722061
2019-12-05 03:44:58.997999,34.8446859156
2019-12-05 03:59:58.997999,41.3837899956
2019-12-05 04:14:58.997999,40.37757831
2019-12-05 04:29:58.997999,39.7390721301
2019-12-05 04:44:58.997999,41.7638385886
2019-12-05 04:59:58.997999,35.8257692825
2019-12-05 05:14:58.997999,37.0010667348
2019-12-05 05:29:58.997999,39.6925063661
2019-12-05 05:44:58.997999,42.7580306752
2019-12-05 05:59:58.997999,42.6916753677
2019-12-05 06:14:58.997999,40.5029956465
2019-12-05 06:29:58.997999,41.6055554932
2019-12-05 06:44:58.997999,41.7350662839
2019-12-05 06:59:58.997999,43.5918113342
2019-12-05 07:14:58.997999,49.1697595169
2019-12-05 07:29:58.997999,52.0637813858
2019-12-05 07:44:58.997999,48.3145184247
2019-12-05 07:59:58.997999,46.0666363967
2019-12-05 08:14:58.997999,49.1941540372
2019-12-05 08:29:58.997999,44.7006334776
2019-12-05 08:44:58.997999,54.3446994788
2019-12-05 08:59:58.997999,53.8823283585
2019-12-05 09:14:58.997999,55.4147233788
2019-12-05 09:29:58.997999,54.8766081412
2019-12-05 09:44:58.997999,55.3690098513
2019-12-05 09:59:58.997999,75.5514884957
2019-12-05 10:14:58.997999,73.3138624589
2019-12-05 10:29:58.997999,64.6505124487
2019-12-05 10:44:58.997999,67.7341554158
2019-12-05 10:59:58.997999,76.7525517
2019-12-05 11:14:58.997999,97.8922862402
2019-12-05 11:29:58.997999,93.4154698835
2019-12-05 11:44:58.997999,75.8825515109
2019-12-05 11:59:58.997999,72.1533734308
2019-12-05 12:14:58.997999,87.3935671748
2019-12-05 12:29:58.997999,82.4350774336
2019-12-05 12:44:58.997999,63.4651746678
2019-12-05 12:59:58.997999,63.6525533464
2019-12-05 13:14:58.997999,67.9945056268
2019-12-05 13:29:58.997999,67.8736603563
2019-12-05 13:44:58.997999,72.7800569696
2019-12-05 13:59:58.997999,85.0133094857
2019-12-05 14:14:58.997999,81.4870008865
2019-12-05 14:29:58.997999,93.9677631499
2019-12-05 14:44:58.997999,90.3593539852
2019-12-05 14:59:58.997999,92.2842249155
2019-12-05 15:14:58.997999,88.9876587187
2019-12-05 15:29:58.997999,89.5726971724
2019-12-05 15:44:58.997999,90.6915600053
2019-12-05 15:59:58.997999,83.2019778584
2019-12-05 16:14:58.997999,79.6408845243
2019-12-05 16:29:58.997999,77.3461816507
2019-12-05 16:44:58.997999,85.6612999476
2019-12-05 16:59:58.997999,83.093490517
2019-12-05 17:14:58.997999,80.1248621485
2019-12-05 17:29:58.997999,106.485186219
2019-12-05 17:44:58.997999,108.908635729
2019-12-05 17:59:58.997999,69.0647427073
2019-12-05 18:14:58.997999,70.8592221371
2019-12-05 18:29:58.997999,78.8436634549
2019-12-05 18:44:58.997999,73.6599270196
2019-12-05 18:59:58.997999,70.4907606078
2019-12-05 19:14:58.997999,66.6709678385
2019-12-05 19:29:58.997999,70.5331212998
2019-12-05 19:44:58.997999,68.4168415377
2019-12-05 19:59:58.997999,72.1360664812
2019-12-05 20:14:58.997999,69.7873281013
2019-12-05 20:29:58.997999,65.8167044486
2019-12-05 20:44:58.997999,61.1435600755
2019-12-05 20:59:58.997999,62.8647777004
2019-12-05 21:14:58.997999,58.5676943181
2019-12-05 21:29:58.997999,53.0068444383
2019-12-05 21:44:58.997999,54.7026233618
2019-12-05 21:59:58.997999,59.63642943
2019-12-05 22:14:58.997999,61.0945579315
2019-12-05 22:29:58.997999,58.4467716824
2019-12-05 22:44:58.997999,63.2160520557
2019-12-05 22:59:58.997999,58.3509181476
2019-12-05 23:14:58.997999,48.5319375921
2019-12-05 23:29:58.997999,55.2768264059
2019-12-05 23:44:58.997999,58.4732990063
2019-12-05 23:59:58.997999,53.5816516112
2019-12-06 00:14:58.998000,46.1493456161
2019-12-06 00:29:58.998000,50.6278364619
2019-12-06 00:44:58.998000,52.1037146768
2019-12-06 00:59:58.998000,49.8760215254
2019-12-06 01:14:58.998000,55.6027953525
2019-12-06 01:29:58.998000,46.3988097066
2019-12-06 01:44:58.998000,48.9869100256
2019-12-06 01:59:58.998000,63.9573009196
2019-12-06 02:14:58.998000,85.1550958461
2019-12-06 02:29:58.998000,47.4404851333
2019-12-06 02:44:58.998000,39.8473425213
2019-12-06 02:59:58.998000,38.4370352231
2019-12-06 03:14:58.998000,41.8834802869
2019-12-06 03:29:58.998000,37.4007518487
2019-12-06 03:44:58.998000,39.0081162843
2019-12-06 03:59:58.998000,40.756634919
2019-12-06 04:14:58.998000,37.2819423227
2019-12-06 04:29:58.998000,35.5523460767
2019-12-06 04:44:58.998000,41.4759014699
2019-12-06 04:59:58.998000,37.9557828104
2019-12-06 05:14:58.998000,44.9982114172
2019-12-06 05:29:58.998000,44.9031146545
2019-12-06 05:44:58.998000,45.6325592047
2019-12-06 05:59:58.998000,44.3505792736
2019-12-06 06:14:58.998000,42.6598014976
2019-12-06 06:29:58.998000,41.8759634892
2019-12-06 06:44:58.998000,49.0198778487
2019-12-06 06:59:58.998000,48.3602246054
2019-12-06 07:14:58.998000,44.7684901231
2019-12-06 07:29:58.998000,45.0362529928
2019-12-06 07:44:58.998000,48.8664704115
2019-12-06 07:59:58.998000,57.3224332913
2019-12-06 08:14:58.998000,54.4309091412
2019-12-06 08:29:58.998000,50.666868717
2019-12-06 08:44:58.998000,52.7715259038
2019-12-06 08:59:58.998000,49.142851866
2019-12-06 09:14:58.998000,49.6204485982
2019-12-06 09:29:58.998000,47.8269912808
2019-12-06 09:44:58.998000,56.8151367521
2019-12-06 09:59:58.998000,66.1263463687
2019-12-06 10:14:58.998000,57.1348633556
2019-12-06 10:29:58.998000,57.6608559658
2019-12-06 10:44:58.998000,74.4067168948
2019-12-06 10:59:58.998000,81.7624611532
2019-12-06 11:14:58.998000,79.079018972
2019-12-06 11:29:58.998000,83.9123927614
2019-12-06 11:44:58.998000,91.1251594585
2019-12-06 11:59:58.998000,83.5125752672
2019-12-06 12:14:58.998000,101.644625385
2019-12-06 12:29:58.998000,103.863916239
2019-12-06 12:44:58.998000,79.9089172414
2019-12-06 12:59:58.998000,79.3227977106
2019-12-06 13:14:58.998000,81.5849652136
2019-12-06 13:29:58.998000,77.2688939667
2019-12-06 13:44:58.998000,93.1824288916
2019-12-06 13:59:58.998000,97.2630915239
2019-12-06 14:14:58.998000,99.201505945
2019-12-06 14:29:58.998000,87.6895326237
2019-12-06 14:44:58.998000,96.4907017658
2019-12-06 14:59:58.998000,96.3590406699
2019-12-06 15:14:58.998000,83.8591399466
2019-12-06 15:29:58.998000,95.4140945703
2019-12-06 15:44:58.998000,95.8290467931
2019-12-06 15:59:58.998000,83.3382464914
2019-12-06 16:14:58.998000,85.0522178531
2019-12-06 16:29:58.998000,83.4899838209
2019-12-06 16:44:58.998000,77.2856622243
2019-12-06 16:59:58.998000,80.4699233577
2019-12-06 17:14:58.998000,84.4404464599
2019-12-06 17:29:58.998000,84.4633043974
2019-12-06 17:44:58.998000,82.2328020015
2019-12-06 17:59:58.998000,76.1180812624
2019-12-06 18:14:58.998000,84.0742969986
2019-12-06 18:29:58.998000,90.0712771897
2019-12-06 18:44:58.998000,82.8488982045
2019-12-06 18:59:58.998000,69.6114218755
2019-12-06 19:14:58.998000,84.3127441593
2019-12-06 19:29:58.998000,86.2711752397
2019-12-06 19:44:58.998000,73.1234134531
