2019-10-31 23:29:57.252998, 7.216613699070544e-09
2019-10-31 23:44:57.252998, 6.4622507234949866e-09
2019-10-31 23:59:57.252998, 7.651235496477093e-09
2019-11-01 00:14:57.252998, 5.644688516953003e-09
2019-11-01 00:29:57.252998, 5.057201599104033e-09
2019-11-01 00:44:57.252998, 5.3514466517669185e-09
2019-11-01 00:59:57.252998, 6.693360505998244e-09
2019-11-01 01:14:57.252998, 7.621526240561873e-09
2019-11-01 01:29:57.252998, 7.931090722755513e-09
2019-11-01 01:44:57.252998, 1.2019443607984689e-08
2019-11-01 01:59:57.252998, 1.2491159076573868e-08
2019-11-01 02:14:57.252998, 8.240593232713976e-09
2019-11-01 02:29:57.252998, 7.153357658916782e-09
2019-11-01 02:44:57.252998, 6.839028411264398e-09
2019-11-01 02:59:57.252998, 9.920158558675413e-09
2019-11-01 03:14:57.252998, 1.571598932566906e-08
2019-11-01 03:29:57.252998, 1.626863224267981e-08
2019-11-01 03:44:57.252998, 1.9396172872095688e-08
2019-11-01 03:59:57.252998, 2.309195458853066e-08
2019-11-01 04:14:57.252998, 2.0225048573358484e-08
2019-11-01 04:29:57.252998, 1.543240200911059e-08
2019-11-01 04:44:57.252998, 1.3837434115618301e-08
2019-11-01 04:59:57.252998, 1.7431990270350166e-08
2019-11-01 05:14:57.252998, 1.6379585243605066e-08
2019-11-01 05:29:57.252998, 1.4677189604601411e-08
2019-11-01 05:44:57.252998, 1.6143592271290407e-08
2019-11-01 05:59:57.252998, 1.4575077825323248e-08
2019-11-01 06:14:57.252998, 1.3838005924888584e-08
2019-11-01 06:29:57.252998, 1.2798048537697265e-08
2019-11-01 06:44:57.252998, 1.1460430726041816e-08
2019-11-01 06:59:57.252998, 1.3554178034031645e-08
2019-11-01 07:14:57.252998, 1.5385284993804053e-08
2019-11-01 07:29:57.252998, 1.9076841612277827e-08
2019-11-01 07:44:57.252998, 2.6649295635244797e-08
2019-11-01 07:59:57.252998, 2.9801504070315066e-08
2019-11-01 08:14:57.252998, 2.3839761792135157e-08
2019-11-01 08:29:57.252998, 1.5400899531204965e-08
2019-11-01 08:44:57.252998, 1.753166112891145e-08
2019-11-01 08:59:57.252998, 1.6462687742204457e-08
2019-11-01 09:14:57.252998, 1.3533110470550269e-08
2019-11-01 09:29:57.252998, 1.2976779811684193e-08
2019-11-01 09:44:57.252998, 1.449226789229046e-08
2019-11-01 09:59:57.252998, 1.743193056881159e-08
2019-11-01 10:14:57.252998, 2.2250556794165557e-08
2019-11-01 10:29:57.252998, 2.217844076661903e-08
2019-11-01 10:44:57.252998, 1.2595025138268505e-08
2019-11-01 10:59:57.252998, 9.313701111569844e-09
2019-11-01 11:14:57.252998, 1.0369828138518522e-08
2019-11-01 11:29:57.252998, 1.5205886583888283e-08
2019-11-01 11:44:57.252998, 1.5057015631083914e-08
2019-11-01 11:59:57.252998, 8.90538387613449e-09
2019-11-01 12:14:57.252998, 7.32666608669308e-09
2019-11-01 12:29:57.252998, 7.247123237949586e-09
2019-11-01 12:44:57.252998, 7.251946528648598e-09
2019-11-01 12:59:57.252998, 6.353962086438748e-09
2019-11-01 13:14:57.252998, 7.982965893401804e-09
2019-11-01 13:29:57.252998, 9.358303255125353e-09
2019-11-01 13:44:57.252998, 5.938279689449176e-09
2019-11-01 13:59:57.252998, 4.793371949605713e-09
2019-11-01 14:14:57.252998, 5.3708906782516164e-09
2019-11-01 14:29:57.252998, 4.85145664640416e-09
2019-11-01 14:44:57.252998, 4.7862305624012585e-09
2019-11-01 14:59:57.252998, 1.0003825120781826e-08
2019-11-01 15:14:57.252998, 9.536220957989227e-09
2019-11-01 15:29:57.252998, 1.0319861634227266e-08
2019-11-01 15:44:57.252998, 6.45603729027891e-09
