Date,0.1-1.0,1.0-9.0,4.0-9.0
2019-11-28 12:59:59.019538,1.00600095402e-07,2.74247520489e-07,2.60455559029e-07
2019-11-28 13:14:59.019538,9.90973786138e-08,4.45833236513e-07,4.30395705786e-07
2019-11-28 13:29:59.019538,9.97920627133e-08,5.74971503883e-07,5.62027155457e-07
2019-11-28 13:44:59.019538,1.01756216468e-07,7.68677768015e-07,7.58948917304e-07
2019-11-28 13:59:59.019538,1.04849756133e-07,1.29171184465e-06,1.2851822014e-06
2019-11-28 14:14:59.019538,1.05366907395e-07,4.97684099493e-07,4.932477845e-07
2019-11-28 14:29:59.019538,1.08730604878e-07,2.20632483994e-07,2.15871254914e-07
2019-11-28 14:44:59.019538,9.80494956931e-08,2.13134949718e-07,2.07760586658e-07
2019-11-28 14:59:59.019538,9.37532651502e-08,1.54549850648e-07,1.46560031505e-07
2019-11-28 15:14:59.019538,9.96228708719e-08,1.49222063172e-07,1.39516838138e-07
2019-11-28 15:29:59.019538,1.01608126064e-07,1.02409903052e-07,9.07934977667e-08
2019-11-28 15:44:59.019538,1.02330769805e-07,6.06589675914e-08,5.32868633787e-08
2019-11-28 15:59:59.019538,1.0237443882e-07,5.91570210918e-08,5.16692981079e-08
2019-11-28 16:14:59.019538,1.0287582209e-07,8.0002823654e-08,6.25696169167e-08
2019-11-28 16:29:59.019538,1.05252929904e-07,8.33786769281e-08,6.30884095507e-08
2019-11-28 16:44:59.019538,1.04113453608e-07,5.94861437422e-08,5.02963347527e-08
2019-11-28 16:59:59.019538,1.01731791772e-07,4.71475998335e-08,4.01588450614e-08
2019-11-28 17:14:59.019538,1.12218179548e-07,5.88890883933e-08,4.89880385678e-08
2019-11-28 17:29:59.019538,1.16144708467e-07,6.25933673112e-08,4.94917774026e-08
2019-11-28 17:44:59.019538,9.98981221776e-08,4.46502604326e-08,3.49040773264e-08
2019-11-28 17:59:59.019538,1.01770581089e-07,4.48357557653e-08,3.74575174418e-08
2019-11-28 18:14:59.019538,1.0330050516e-07,4.58548475064e-08,3.8333904111e-08
2019-11-28 18:29:59.019538,9.96912431195e-08,6.05325906302e-08,5.23524866816e-08
2019-11-28 18:44:59.019538,1.01649142411e-07,4.73952770431e-08,3.92491264923e-08
2019-11-28 18:59:59.019538,1.0254786837e-07,5.82996142456e-08,4.45243223539e-08
2019-11-28 19:14:59.019538,1.02064961564e-07,7.25488043859e-08,5.21077906625e-08
2019-11-28 19:29:59.019538,9.92314949746e-08,5.35264089991e-08,3.92921513216e-08
2019-11-28 19:44:59.019538,9.98230650117e-08,5.14699215335e-08,4.15287093061e-08
2019-11-28 19:59:59.019538,1.03450370754e-07,6.65773504382e-08,5.35578269558e-08
2019-11-28 20:14:59.019538,1.00335733671e-07,7.10585022442e-08,5.39363293403e-08
2019-11-28 20:29:59.019538,9.94022663366e-08,6.69747979618e-08,5.63880362247e-08
2019-11-28 20:44:59.019538,9.697675032e-08,9.11622675613e-08,7.87381613058e-08
2019-11-28 20:59:59.019538,9.6505912333e-08,1.12534776762e-07,9.84109535067e-08
2019-11-28 21:14:59.019538,1.00900217416e-07,1.10233063433e-07,9.85416320039e-08
2019-11-28 21:29:59.019538,1.05339682448e-07,1.30874027452e-07,1.22158370178e-07
2019-11-28 21:44:59.019538,1.05454737431e-07,1.45750102396e-07,1.36609972518e-07
2019-11-28 21:59:59.019538,1.07891123209e-07,1.5953483035e-07,1.50182575865e-07
2019-11-28 22:14:59.019538,1.04518428382e-07,2.22702915153e-07,2.1032880056e-07
2019-11-28 22:29:59.019538,1.01391658424e-07,2.5109978049e-07,2.38771406482e-07
2019-11-28 22:44:59.019538,1.01972039853e-07,2.70112836401e-07,2.56751760449e-07
2019-11-28 22:59:59.019538,1.0500539157e-07,2.62469304109e-07,2.43238390443e-07
2019-11-28 23:14:59.019538,1.07560206575e-07,2.61437326655e-07,2.40796622504e-07
2019-11-28 23:29:59.019538,1.06136730163e-07,2.59301399483e-07,2.38905667421e-07
2019-11-28 23:44:59.019538,1.05673650774e-07,2.69861930104e-07,2.50928968171e-07
2019-11-28 23:59:59.019538,1.04599962228e-07,3.26281339538e-07,2.94045950897e-07
2019-11-29 00:14:59.019538,1.04720161687e-07,3.19738768875e-07,2.76544047125e-07
2019-11-29 00:29:59.019538,1.0249791558e-07,2.84136490744e-07,2.43308986836e-07
2019-11-29 00:44:59.019538,1.06841275344e-07,2.81728534087e-07,2.42016431415e-07
2019-11-29 00:59:59.019538,1.10744813398e-07,3.28586678493e-07,2.90270993614e-07
2019-11-29 01:14:59.019538,1.10320953256e-07,6.50042242794e-07,6.26497347369e-07
2019-11-29 01:29:59.019538,1.07683585208e-07,8.30363993844e-07,8.0333939062e-07
2019-11-29 01:44:59.019538,1.06459197066e-07,5.39492983803e-07,5.06083201408e-07
2019-11-29 01:59:59.019538,1.10059856089e-07,3.54472000749e-07,3.16417884359e-07
2019-11-29 02:14:59.019538,1.09695780315e-07,3.38466975426e-07,2.96708842853e-07
2019-11-29 02:29:59.019538,1.05506784336e-07,3.58013454366e-07,3.212444621e-07
2019-11-29 02:44:59.019538,1.13001344152e-07,3.7745289904e-07,3.30730663174e-07
2019-11-29 02:59:59.019538,1.12375969918e-07,3.67449681663e-07,3.20614840442e-07
2019-11-29 03:14:59.019538,1.19256539245e-07,3.46786430234e-07,2.98529463009e-07
2019-11-29 03:29:59.019538,1.16029112252e-07,3.83215448745e-07,3.38950725034e-07
2019-11-29 03:44:59.019538,1.37522603548e-07,3.88252449507e-07,3.47698314022e-07
2019-11-29 03:59:59.019538,1.73818073223e-07,3.52866903777e-07,3.17640750714e-07
2019-11-29 04:14:59.019538,1.22139513023e-07,4.51721313541e-07,4.25427799557e-07
2019-11-29 04:29:59.019538,1.14908117279e-07,7.23885866486e-07,7.03751549408e-07
2019-11-29 04:44:59.019538,1.11215840919e-07,8.15149052577e-07,7.96035279565e-07
2019-11-29 04:59:59.019538,1.15314519926e-07,6.83495115083e-07,6.53200433699e-07
2019-11-29 05:14:59.019538,1.3284254427e-07,5.45149741734e-07,4.77930578215e-07
2019-11-29 05:29:59.019538,1.8993744734e-07,5.27632865754e-07,4.50446487625e-07
2019-11-29 05:44:59.019538,2.26119052587e-07,4.74267401064e-07,3.96851503368e-07
2019-11-29 05:59:59.019538,2.72253881484e-07,4.28173994646e-07,3.40654764942e-07
2019-11-29 06:14:59.019538,2.78802747799e-07,5.60794025937e-07,4.82168190048e-07
2019-11-29 06:29:59.019538,2.97966702441e-07,7.21090302111e-07,6.58735028593e-07
2019-11-29 06:44:59.019538,3.13668758046e-07,6.35695139657e-07,5.69256155388e-07
2019-11-29 06:59:59.019538,3.3054686006e-07,6.29201801593e-07,5.60272427938e-07
2019-11-29 07:14:59.019538,3.41770116865e-07,5.47754302056e-07,4.68284192084e-07
2019-11-29 07:29:59.019538,3.2195181123e-07,5.45925652479e-07,4.67900416027e-07
2019-11-29 07:44:59.019538,3.39894855615e-07,5.56032247289e-07,4.77703963281e-07
2019-11-29 07:59:59.019538,3.35064434153e-07,5.00700016826e-07,4.13652137322e-07
2019-11-29 08:14:59.019538,3.25467554624e-07,4.51184149835e-07,3.57325675487e-07
2019-11-29 08:29:59.019538,3.00086336405e-07,3.91322822558e-07,2.95570269442e-07
2019-11-29 08:44:59.019538,2.73393580322e-07,4.17787196816e-07,3.30572706543e-07
2019-11-29 08:59:59.019538,2.59437420915e-07,4.20104675884e-07,3.28836042945e-07
2019-11-29 09:14:59.019538,2.37263296297e-07,4.59687240441e-07,3.8156378745e-07
2019-11-29 09:29:59.019538,2.09379542555e-07,6.49573072073e-07,6.05286949471e-07
2019-11-29 09:44:59.019538,1.95930146668e-07,7.88639689706e-07,7.57035037914e-07
2019-11-29 09:59:59.019538,1.84814791228e-07,7.21939614221e-07,6.93860407925e-07
2019-11-29 10:14:59.019538,1.6898860302e-07,6.72529205201e-07,6.43617206526e-07
2019-11-29 10:29:59.019538,1.55649591605e-07,6.17502866281e-07,5.92192633025e-07
2019-11-29 10:44:59.019538,1.49773114489e-07,7.03878057982e-07,6.81491269392e-07
2019-11-29 10:59:59.019538,1.44545508134e-07,9.71825092765e-07,9.56226928208e-07
2019-11-29 11:14:59.019538,1.36982416188e-07,9.51887581866e-07,9.41180307614e-07
2019-11-29 11:29:59.019538,1.27603821101e-07,3.98228086879e-07,3.84511544974e-07
2019-11-29 11:44:59.019538,1.20484228135e-07,3.95291907647e-07,3.81169438377e-07
2019-11-29 11:59:59.019538,1.25189376696e-07,1.77735187641e-07,1.45013099115e-07
2019-11-29 12:14:59.019538,1.20890000935e-07,1.79344045615e-07,1.6221646077e-07
2019-11-29 12:29:59.019538,1.11915841839e-07,2.24119884158e-07,2.13619802814e-07
2019-11-29 12:44:59.019538,1.09366965457e-07,1.39897287908e-07,1.27602340578e-07
2019-11-29 12:59:59.019538,1.09485431515e-07,1.23965264607e-07,1.07387338378e-07
2019-11-29 13:14:59.019538,1.13704298768e-07,2.50360311021e-07,2.40141160313e-07
2019-11-29 13:29:59.019538,1.14592078365e-07,2.7194672208e-07,2.65693175002e-07
2019-11-29 13:44:59.019538,1.1370017221e-07,1.565666917e-07,1.47837239543e-07
2019-11-29 13:59:59.019538,1.12515000953e-07,1.5072615923e-07,1.42202825368e-07
2019-11-29 14:14:59.019538,1.156364914e-07,1.09745412562e-07,9.0904060471e-08
2019-11-29 14:29:59.019538,1.13251061548e-07,1.09061920657e-07,8.32808877957e-08
2019-11-29 14:44:59.019538,1.12884219213e-07,8.92139159396e-08,7.72261771116e-08
2019-11-29 14:59:59.019538,1.18777328723e-07,8.83540119977e-08,7.8524305115e-08
2019-11-29 15:14:59.019538,1.20705154575e-07,8.09560809609e-08,6.93029020668e-08
2019-11-29 15:29:59.019538,1.14000728506e-07,7.42890164573e-08,6.2396050077e-08
2019-11-29 15:44:59.019538,1.20361455587e-07,6.92387890637e-08,6.02433976585e-08
2019-11-29 15:59:59.019538,1.14313276665e-07,6.72922887052e-08,5.59886053994e-08
2019-11-29 16:14:59.019538,1.19783023538e-07,6.72992930912e-08,5.60468346661e-08
2019-11-29 16:29:59.019538,1.2274560614e-07,6.64745731407e-08,5.80491865017e-08
2019-11-29 16:44:59.019538,1.18170621091e-07,6.1811904586e-08,5.20982396317e-08
2019-11-29 16:59:59.019538,1.17705528903e-07,6.55560178823e-08,5.58332248271e-08
2019-11-29 17:14:59.019538,1.15584202424e-07,6.40916874084e-08,5.63137986305e-08
2019-11-29 17:29:59.019538,1.12612471777e-07,6.83909278262e-08,5.65927889643e-08
2019-11-29 17:44:59.019538,1.16538708052e-07,7.61452073913e-08,5.94041914011e-08
2019-11-29 17:59:59.019538,1.1636748166e-07,5.03546029419e-08,4.17202308412e-08
2019-11-29 18:14:59.019538,1.20662993031e-07,5.13098457509e-08,4.43515754203e-08
2019-11-29 18:29:59.019538,1.19013262716e-07,4.88991310865e-08,4.24727963495e-08
2019-11-29 18:44:59.019538,1.19459720282e-07,4.36928113667e-08,3.70668024442e-08
2019-11-29 18:59:59.019538,1.17841328225e-07,4.33197798014e-08,3.64955261688e-08
2019-11-29 19:14:59.019538,1.13656481205e-07,4.58837565867e-08,3.82870669964e-08
2019-11-29 19:29:59.019538,1.19664213305e-07,6.45700016184e-08,5.43720600276e-08
2019-11-29 19:44:59.019538,1.25047952313e-07,5.93158246586e-08,4.8547265329e-08
2019-11-29 19:59:59.019538,1.12853170896e-07,5.29237836173e-08,4.53514925608e-08
2019-11-29 20:14:59.019538,1.09971146001e-07,4.96003838572e-08,4.20668746836e-08
2019-11-29 20:29:59.019538,1.14843168818e-07,7.46096291154e-08,6.35825903422e-08
2019-11-29 20:44:59.019538,1.13890705894e-07,1.0787373177e-07,9.70777191708e-08
2019-11-29 20:59:59.019538,1.16528698792e-07,1.30881564835e-07,1.1930066534e-07
2019-11-29 21:14:59.019538,1.17171873896e-07,1.31956446363e-07,1.07998152894e-07
2019-11-29 21:29:59.019538,1.19499709676e-07,1.3530985779e-07,1.1936100059e-07
2019-11-29 21:44:59.019538,1.17890187794e-07,1.46487583949e-07,1.3518031874e-07
2019-11-29 21:59:59.019538,1.16776017866e-07,1.92883496317e-07,1.77797071785e-07
2019-11-29 22:14:59.019538,1.15960696226e-07,2.55710029811e-07,2.40126019153e-07
2019-11-29 22:29:59.019538,1.08294087702e-07,2.67295542535e-07,2.53330928172e-07
2019-11-29 22:44:59.019538,1.15340780897e-07,2.68870991231e-07,2.50750585953e-07
2019-11-29 22:59:59.019538,1.18902830191e-07,2.72703705291e-07,2.50552344151e-07
2019-11-29 23:14:59.019538,1.12383409413e-07,2.81523653457e-07,2.54928434463e-07
2019-11-29 23:29:59.019538,1.08039659645e-07,3.04911619069e-07,2.83747148451e-07
2019-11-29 23:44:59.019538,1.16902574783e-07,2.918831734e-07,2.70378381031e-07
2019-11-29 23:59:59.019538,1.15426358838e-07,2.83150020259e-07,2.57857792777e-07
2019-11-30 00:14:59.019538,1.11874075183e-07,2.94014541003e-07,2.63487539658e-07
