,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0,10.0-30.0
2019-11-24 19:44:59.000000,3.36023854757e-07,8.3044483168e-09,4.61254547706e-09,7.54593242169e-09,3.0559816687e-08
2019-11-24 19:59:59.000000,3.48203069686e-07,8.17253288289e-09,4.01683594693e-09,7.2608409083e-09,2.92830148858e-08
2019-11-24 20:14:59.000000,3.52678899628e-07,7.95499289224e-09,3.6385798951e-09,7.03684046032e-09,3.03926242617e-08
2019-11-24 20:29:59.000000,3.58010355422e-07,7.64161388336e-09,3.34645444288e-09,6.91856302874e-09,3.11217446855e-08
2019-11-24 20:44:59.000000,3.69241280198e-07,7.94511267298e-09,4.17377476172e-09,7.20194196749e-09,2.92562993541e-08
2019-11-24 20:59:59.000000,3.4943361667e-07,7.77028107328e-09,3.65318537936e-09,7.06646464783e-09,3.16352777553e-08
2019-11-24 21:14:59.000000,3.48472748388e-07,7.58238351945e-09,3.46412833016e-09,6.90318447539e-09,3.09029183798e-08
2019-11-24 21:29:59.000000,3.59871364823e-07,7.61758127992e-09,3.92500281975e-09,6.93325376144e-09,2.92989956256e-08
2019-11-24 21:44:59.000000,3.5221790983e-07,7.78624932923e-09,3.7274914392e-09,7.12689721448e-09,3.11976077181e-08
2019-11-24 21:59:59.000000,3.47757444294e-07,7.69270954751e-09,3.20530081362e-09,7.05558996394e-09,3.24857766152e-08
2019-11-24 22:14:59.000000,3.32266559862e-07,7.2888151203e-09,2.92228849339e-09,6.67133729984e-09,3.14630939511e-08
2019-11-24 22:29:59.000000,3.4239508141e-07,7.36440951683e-09,2.91474469393e-09,6.7855360212e-09,3.22797570353e-08
2019-11-24 22:44:59.000000,3.52327525343e-07,7.37606000736e-09,3.13776757452e-09,6.85053301803e-09,3.08782576581e-08
2019-11-24 22:59:59.000000,3.6643342958e-07,7.22851080939e-09,2.81361073009e-09,6.68799352693e-09,3.10576785309e-08
2019-11-24 23:14:59.000000,3.63192796647e-07,7.11317152616e-09,2.90174706995e-09,6.54275987029e-09,2.93897662159e-08
2019-11-24 23:29:59.000000,3.58845184916e-07,7.34976472021e-09,3.20623611393e-09,6.73364442771e-09,3.17859900665e-08
2019-11-24 23:44:59.000000,3.63930179692e-07,7.4739954814e-09,3.37326354647e-09,6.81890471756e-09,3.15149486175e-08
2019-11-24 23:59:59.000000,3.76930854131e-07,7.17690804814e-09,2.8522313514e-09,6.62357941757e-09,3.24254872692e-08
2019-11-25 00:14:59.000000,3.67759459502e-07,7.02788568553e-09,2.84203385217e-09,6.44241563831e-09,3.04147055596e-08
2019-11-25 00:29:59.000000,3.61696888019e-07,6.86873348386e-09,2.42999298837e-09,6.19702297132e-09,3.02677104886e-08
2019-11-25 00:44:59.000000,3.79644968305e-07,6.98235114069e-09,2.2472246016e-09,6.38106657128e-09,3.24374695985e-08
2019-11-25 00:59:59.000000,3.76094439824e-07,7.00739733352e-09,2.26579604876e-09,6.54172788698e-09,3.18571848816e-08
2019-11-25 01:14:59.000000,3.56603160662e-07,6.91262478309e-09,2.14957248477e-09,6.44542554015e-09,3.15915888233e-08
2019-11-25 01:29:59.000000,3.51274288868e-07,6.90809477994e-09,1.97992742632e-09,6.32813784891e-09,3.12483817942e-08
2019-11-25 01:44:59.000000,3.64244513496e-07,6.71172577856e-09,2.00439291992e-09,6.17263659192e-09,3.06879688574e-08
2019-11-25 01:59:59.000000,3.57462680385e-07,6.78043777139e-09,2.03699931606e-09,6.29147645415e-09,3.15089138478e-08
2019-11-25 02:14:59.000000,3.68048234274e-07,6.7212426743e-09,2.19843277978e-09,6.27812217893e-09,3.22689867308e-08
2019-11-25 02:29:59.000000,3.54290742413e-07,6.68496854273e-09,1.79153290069e-09,6.19720251824e-09,3.10919716143e-08
2019-11-25 02:44:59.000000,3.75899564816e-07,6.48702917701e-09,1.62809286237e-09,5.99215334388e-09,3.05607601898e-08
2019-11-25 02:59:59.000000,3.82595708368e-07,6.30970674044e-09,1.75484915959e-09,5.92553578748e-09,2.908061929e-08
2019-11-25 03:14:59.000000,3.62569582128e-07,6.574204861e-09,1.64555383698e-09,6.1820376045e-09,2.95003846935e-08
2019-11-25 03:29:59.000000,3.37456757608e-07,6.70790753727e-09,2.08763495767e-09,6.28891850148e-09,3.1378293088e-08
2019-11-25 03:44:59.000000,3.66229736691e-07,6.6759331182e-09,1.87259030882e-09,6.2032684153e-09,3.16118450114e-08
2019-11-25 03:59:59.000000,3.90894274532e-07,6.53732724227e-09,1.6428959749e-09,6.15081733388e-09,3.08645688077e-08
2019-11-25 04:14:59.000000,3.83354505346e-07,6.49290275745e-09,1.53086291972e-09,6.08472403052e-09,3.14009113222e-08
2019-11-25 04:29:59.000000,3.90927079848e-07,6.62049390328e-09,1.59526289612e-09,6.15394619944e-09,3.23835878813e-08
2019-11-25 04:44:59.000000,3.7209659926e-07,6.63112591549e-09,1.57025669414e-09,6.14622715451e-09,3.22111157949e-08
2019-11-25 04:59:59.000000,3.47419619872e-07,6.69526296037e-09,1.5795777662e-09,6.18565094426e-09,3.17511428005e-08
2019-11-25 05:14:59.000000,3.70851185943e-07,6.64525078876e-09,1.51745040552e-09,6.21467240865e-09,3.31322401038e-08
2019-11-25 05:29:59.000000,3.74567479088e-07,6.36411535661e-09,1.41001055295e-09,6.00355498055e-09,3.02764085503e-08
2019-11-25 05:44:59.000000,3.8513801919e-07,6.28948558933e-09,1.32568981094e-09,5.94183844746e-09,3.11587654862e-08
2019-11-25 05:59:59.000000,3.65601039373e-07,6.47800328538e-09,1.41123922641e-09,6.04658368669e-09,3.12383665714e-08
2019-11-25 06:14:59.000000,3.72005422232e-07,6.37999195256e-09,1.34859522368e-09,5.94250559829e-09,3.0316454603e-08
2019-11-25 06:29:59.000000,3.66910279102e-07,6.55870599098e-09,1.35182018566e-09,6.15861229611e-09,3.14451607983e-08
2019-11-25 06:44:59.000000,3.65822032669e-07,6.57881786352e-09,1.34997943846e-09,6.20489563561e-09,3.05542452998e-08
2019-11-25 06:59:59.000000,3.65888862023e-07,6.36339784296e-09,1.30563222961e-09,6.00048987711e-09,2.95479387111e-08
2019-11-25 07:14:59.000000,3.90808260215e-07,6.3866433188e-09,1.43000852446e-09,5.96357692563e-09,3.0101158698e-08
2019-11-25 07:29:59.000000,3.65899858827e-07,6.57162700258e-09,1.46384130314e-09,6.07581254553e-09,3.11563442752e-08
2019-11-25 07:44:59.000000,3.75356340875e-07,6.84259003679e-09,1.51339356718e-09,6.2960219914e-09,3.09513803263e-08
2019-11-25 07:59:59.000000,3.76526447319e-07,6.66320587481e-09,1.50383229907e-09,6.17165078585e-09,3.06034893082e-08
2019-11-25 08:14:59.000000,3.76433534148e-07,6.50976806428e-09,1.396831438e-09,5.98470909096e-09,3.21116325579e-08
2019-11-25 08:29:59.000000,3.332551175e-07,6.47930104443e-09,1.356146501e-09,6.0046373644e-09,3.16138904803e-08
2019-11-25 08:44:59.000000,3.51618807524e-07,6.39501965111e-09,1.49670006774e-09,5.86422605344e-09,2.87090044079e-08
2019-11-25 08:59:59.000000,3.82620891051e-07,6.52492665176e-09,1.48795350832e-09,6.07370086472e-09,2.91684351059e-08
2019-11-25 09:14:59.000000,3.58395173348e-07,6.77712233129e-09,1.53707414833e-09,6.25154712801e-09,3.21745954501e-08
2019-11-25 09:29:59.000000,3.66777846501e-07,6.76651032089e-09,1.6333499048e-09,6.10599599333e-09,2.99603741102e-08
2019-11-25 09:44:59.000000,3.85135540917e-07,6.98855195742e-09,1.88609544391e-09,6.30116691282e-09,3.09586934716e-08
2019-11-25 09:59:59.000000,3.97449809199e-07,7.23297624623e-09,2.1114862436e-09,6.37411598623e-09,3.21048170625e-08
2019-11-25 10:14:59.000000,3.66806177044e-07,7.7334212842e-09,2.41237773821e-09,6.59979187269e-09,3.03845283827e-08
2019-11-25 10:29:59.000000,3.57668442509e-07,8.3373566449e-09,2.37329311007e-09,6.53360407528e-09,3.05750497008e-08
2019-11-25 10:44:59.000000,3.75036159711e-07,8.57276943535e-09,2.54339437642e-09,6.71934846406e-09,3.31678130183e-08
2019-11-25 10:59:59.000000,3.54233692147e-07,8.51525331372e-09,2.88635355082e-09,6.64408640115e-09,3.33245625888e-08
2019-11-25 11:14:59.000000,3.50639992234e-07,8.84917517975e-09,3.41111498931e-09,6.64774440883e-09,3.2017726529e-08
2019-11-25 11:29:59.000000,3.62518880328e-07,8.77708642327e-09,3.47440668208e-09,6.83874853661e-09,3.14290089096e-08
2019-11-25 11:44:59.000000,3.77765883423e-07,9.7719261955e-09,4.77670988599e-09,7.87924092374e-09,3.3091820356e-08
2019-11-25 11:59:59.000000,3.77823698025e-07,9.79286269785e-09,4.49436193424e-09,7.50255997896e-09,3.28309194532e-08
2019-11-25 12:14:59.000000,3.55212827673e-07,1.00430816462e-08,4.83195265689e-09,7.69668349058e-09,3.18770990713e-08
2019-11-25 12:29:59.000000,3.60125084268e-07,1.08412151335e-08,5.29603580782e-09,8.02479956757e-09,3.23196227826e-08
2019-11-25 12:44:59.000000,3.88843876625e-07,1.16765982345e-08,6.0671768474e-09,8.42878176634e-09,3.00710041628e-08
2019-11-25 12:59:59.000000,3.65023880363e-07,1.37492703186e-08,7.40889771668e-09,9.454812224e-09,2.86778199757e-08
2019-11-25 13:14:59.000000,3.66423619649e-07,1.28293880619e-08,6.65734762266e-09,8.98505005787e-09,3.04277651407e-08
2019-11-25 13:29:59.000000,3.64070947311e-07,1.20980386164e-08,6.23263228954e-09,8.89765189664e-09,3.20362198871e-08
2019-11-25 13:44:59.000000,3.5922352008e-07,1.47826605462e-08,8.21855451973e-09,1.05990093949e-08,3.28316286107e-08
2019-11-25 13:59:59.000000,3.77709445034e-07,1.25003150955e-08,6.57771662646e-09,8.94269925762e-09,3.01738777164e-08
2019-11-25 14:14:59.000000,3.54710262799e-07,9.70556430221e-09,3.80883040268e-09,7.05869618571e-09,2.97229023768e-08
2019-11-25 14:29:59.000000,3.58307885206e-07,1.02448540432e-08,4.45494430007e-09,7.28820613877e-09,2.90021828674e-08
2019-11-25 14:44:59.000000,3.74608707727e-07,1.10847341857e-08,5.35248623556e-09,7.87620330362e-09,3.01907800165e-08
2019-11-25 14:59:59.000000,3.69511595967e-07,1.31636572449e-08,6.4579603149e-09,8.85484426626e-09,3.06281629936e-08
2019-11-25 15:14:59.000000,3.60616948604e-07,1.09410690004e-08,4.74212626044e-09,7.7135134158e-09,3.14258583402e-08
2019-11-25 15:29:59.000000,3.50715504392e-07,1.01979014007e-08,4.35870062927e-09,7.22880005136e-09,3.04340266365e-08
2019-11-25 15:44:59.000000,3.57525321402e-07,1.05730650482e-08,4.39973452859e-09,7.38133229467e-09,3.13103686381e-08
2019-11-25 15:59:59.000000,3.69353955798e-07,1.04537385821e-08,4.30505951952e-09,7.46308727256e-09,3.17623357183e-08
2019-11-25 16:14:59.000000,3.59052719816e-07,9.81388604615e-09,4.36446742737e-09,7.33181975079e-09,2.96607066785e-08
2019-11-25 16:29:59.000000,3.45742886042e-07,1.05746964648e-08,5.52401104636e-09,8.17327028717e-09,2.95490649025e-08
2019-11-25 16:44:59.000000,3.54716872601e-07,1.05657620597e-08,5.16977126787e-09,7.99846778819e-09,2.96984058198e-08
2019-11-25 16:59:59.000000,3.20651274581e-07,9.84414714839e-09,4.60372813991e-09,7.57376581939e-09,3.10996071386e-08
2019-11-25 17:14:59.000000,3.30995669857e-07,9.56244547073e-09,4.34109759192e-09,7.14260451827e-09,3.18344486612e-08
2019-11-25 17:29:59.000000,3.57435873117e-07,1.01804693805e-08,5.25280191264e-09,7.95123358786e-09,3.27199402523e-08
2019-11-25 17:44:59.000000,3.24159708e-07,1.00020705189e-08,4.92343157477e-09,7.7517104419e-09,3.03617125459e-08
2019-11-25 17:59:59.000000,3.20194044912e-07,1.00878871635e-08,4.37100731969e-09,7.3735774049e-09,2.96897726326e-08
2019-11-25 18:14:59.000000,3.34703218352e-07,1.0630072314e-08,5.23924441775e-09,8.02769466985e-09,3.0466142693e-08
2019-11-25 18:29:59.000000,3.27965692193e-07,1.08734199086e-08,5.8305184438e-09,8.39286896133e-09,3.1889661846e-08
2019-11-25 18:44:59.000000,3.41197134898e-07,1.03211689529e-08,4.34134705423e-09,7.43229189812e-09,3.10598596152e-08
2019-11-25 18:59:59.000000,3.48155389896e-07,9.84209481857e-09,4.34560989079e-09,7.39578739473e-09,3.01541091014e-08
2019-11-25 19:14:59.000000,3.05815094691e-07,9.1625805026e-09,4.08310646271e-09,7.14535885271e-09,3.24299380429e-08
2019-11-25 19:29:59.000000,3.18940764131e-07,9.80087910088e-09,4.1429404779e-09,7.24665046492e-09,3.17336511197e-08
2019-11-25 19:44:59.000000,3.26405189986e-07,1.04456088125e-08,4.97685054236e-09,7.80525459867e-09,3.10221058634e-08
2019-11-25 19:59:59.000000,3.32513042852e-07,1.01407838428e-08,4.76634244667e-09,7.63811811177e-09,2.93875894034e-08
2019-11-25 20:14:59.000000,3.33525906253e-07,1.06020823839e-08,5.74383992772e-09,8.38581756217e-09,2.99446022847e-08
2019-11-25 20:29:59.000000,3.10165938899e-07,1.05603764262e-08,5.93190917807e-09,8.64355466083e-09,3.32612490948e-08
2019-11-25 20:44:59.000000,3.12945568543e-07,1.06203759021e-08,5.89946411405e-09,8.73736615993e-09,3.31916855279e-08
2019-11-25 20:59:59.000000,3.18980534156e-07,1.04518888109e-08,6.05403230005e-09,8.571727108e-09,3.11644113473e-08
2019-11-25 21:14:59.000000,3.05502121757e-07,1.08026525347e-08,7.03858542271e-09,9.33079898318e-09,3.25115090514e-08
2019-11-25 21:29:59.000000,3.14319842713e-07,1.07531328313e-08,6.85246531589e-09,9.07671211489e-09,3.20138740316e-08
2019-11-25 21:44:59.000000,3.16728367641e-07,1.00226804453e-08,6.05016338397e-09,8.55651347281e-09,3.25192217561e-08
2019-11-25 21:59:59.000000,3.11160475292e-07,1.02554253774e-08,6.37335145182e-09,8.83039797648e-09,3.005027649e-08
2019-11-25 22:14:59.000000,3.12167015039e-07,9.56798419446e-09,5.4104266074e-09,8.27443432087e-09,3.26409504913e-08
2019-11-25 22:29:59.000000,2.98976827886e-07,8.69519231554e-09,4.79373239489e-09,7.6821649559e-09,3.03311599472e-08
2019-11-25 22:44:59.000000,2.9393113018e-07,8.72641654983e-09,4.9024534397e-09,7.70602393157e-09,2.9172093663e-08
2019-11-25 22:59:59.000000,2.91794084034e-07,8.46076012259e-09,4.49300333343e-09,7.46525726288e-09,3.13855412613e-08
2019-11-25 23:14:59.000000,3.07092412526e-07,8.22832542869e-09,3.76659503535e-09,7.18864300063e-09,3.26552013641e-08
2019-11-25 23:29:59.000000,3.13205308245e-07,7.72398784024e-09,3.30419478056e-09,6.81568645254e-09,3.07883181355e-08
2019-11-25 23:44:59.000000,2.91229324839e-07,7.40133529582e-09,3.082513089e-09,6.60134645338e-09,3.14176756214e-08
2019-11-25 23:59:59.000000,2.9706102947e-07,7.28580231932e-09,2.7177339597e-09,6.40059729246e-09,3.24133506006e-08
2019-11-26 00:14:59.000000,2.81039197282e-07,7.12901988092e-09,2.496060192e-09,6.39439129148e-09,3.12919799184e-08
2019-11-26 00:29:59.000000,2.68820160789e-07,7.02209689238e-09,2.66959132486e-09,6.33204129496e-09,3.07601784847e-08
2019-11-26 00:44:59.000000,2.62029488011e-07,7.00450813638e-09,2.59624950941e-09,6.2573340921e-09,3.03753017852e-08
2019-11-26 00:59:59.000000,2.65585922734e-07,7.01115192968e-09,2.39636233875e-09,6.3450030286e-09,3.12585322055e-08
2019-11-26 01:14:59.000000,2.63858368758e-07,7.12992241174e-09,2.5474404751e-09,6.43374346287e-09,3.01310705294e-08
2019-11-26 01:29:59.000000,2.75389202224e-07,7.21130332103e-09,2.96025395519e-09,6.53284255245e-09,3.13716626902e-08
2019-11-26 01:44:59.000000,2.85878883064e-07,7.13388273749e-09,2.76868647717e-09,6.43576829725e-09,3.08651374505e-08
2019-11-26 01:59:59.000000,2.93349201495e-07,7.22110047118e-09,2.54018553177e-09,6.49191237123e-09,3.25580618521e-08
2019-11-26 02:14:59.000000,2.66536895199e-07,7.30727349695e-09,2.29128907069e-09,6.57508449729e-09,3.30993293083e-08
2019-11-26 02:29:59.000000,2.66625032174e-07,7.1454553124e-09,2.37270898986e-09,6.41738384796e-09,3.13327867177e-08
2019-11-26 02:44:59.000000,3.47440259284e-07,7.86934936735e-09,2.18109890863e-09,6.30217437042e-09,3.19553433513e-08
2019-11-26 02:59:59.000000,3.89245772872e-07,7.78284709719e-09,2.5186323952e-09,6.13263673881e-09,2.9271707951e-08
2019-11-26 03:14:59.000000,3.4397020287e-07,7.05673023282e-09,2.46066778441e-09,6.37814027918e-09,3.18343359331e-08
2019-11-26 03:29:59.000000,2.96566168536e-07,7.14745900925e-09,2.10987293208e-09,6.40903059245e-09,3.26720732479e-08
2019-11-26 03:44:59.000000,2.9269613869e-07,7.23800943844e-09,2.10235205144e-09,6.29364845841e-09,3.02082782475e-08
2019-11-26 03:59:59.000000,2.82436959939e-07,7.12012888981e-09,2.05110345144e-09,6.23475001033e-09,3.0691047588e-08
2019-11-26 04:14:59.000000,2.57383754236e-07,7.21750149006e-09,2.37423924779e-09,6.26100974181e-09,2.89944794817e-08
2019-11-26 04:29:59.000000,2.6078503031e-07,7.3022510872e-09,2.35357297262e-09,6.3980660265e-09,3.13166108286e-08
2019-11-26 04:44:59.000000,2.68214868206e-07,6.9142280473e-09,2.1368872969e-09,6.20094040785e-09,2.9098049312e-08
2019-11-26 04:59:59.000000,2.64056837561e-07,6.78561000563e-09,1.92571293253e-09,6.20316219779e-09,3.03273375286e-08
2019-11-26 05:14:59.000000,2.58329768176e-07,6.88995365581e-09,1.93743511975e-09,6.24881683496e-09,3.2010788592e-08
2019-11-26 05:29:59.000000,2.65055403522e-07,6.98839964925e-09,1.9698241196e-09,6.15651011082e-09,3.28716252825e-08
2019-11-26 05:44:59.000000,2.61616687087e-07,6.75498172381e-09,1.77517711069e-09,6.18544273673e-09,3.24757194361e-08
2019-11-26 05:59:59.000000,2.71537730436e-07,6.81918987346e-09,1.78153257352e-09,6.19159888386e-09,3.0249017762e-08
2019-11-26 06:14:59.000000,2.74242446869e-07,7.07060682927e-09,1.94630139647e-09,6.19342398761e-09,3.14476790969e-08
2019-11-26 06:29:59.000000,2.49939852949e-07,7.01311026821e-09,1.86915899007e-09,5.99267695049e-09,3.06951088221e-08
2019-11-26 06:44:59.000000,2.41556277647e-07,6.87355277909e-09,1.8781276612e-09,5.98187742031e-09,2.9049253861e-08
2019-11-26 06:59:59.000000,2.52417115084e-07,6.73567607909e-09,2.04571978458e-09,5.93901651843e-09,2.84985498365e-08
2019-11-26 07:14:59.000000,2.49507291063e-07,6.53217277275e-09,1.92687287581e-09,5.88013536617e-09,2.821254978e-08
2019-11-26 07:29:59.000000,2.48155935928e-07,6.5558396157e-09,1.69807833003e-09,6.02146800414e-09,2.85347591101e-08
2019-11-26 07:44:59.000000,2.3345029287e-07,6.62516926304e-09,1.59430860229e-09,6.03337594721e-09,3.05684311072e-08
2019-11-26 07:59:59.000000,2.37133454281e-07,6.83171670419e-09,1.74443188677e-09,6.17564404542e-09,3.21647003756e-08
2019-11-26 08:14:59.000000,2.51924378871e-07,6.96195277028e-09,1.65094068281e-09,6.23680018854e-09,3.248477645e-08
2019-11-26 08:29:59.000000,2.35959496813e-07,6.73064984972e-09,1.75172857915e-09,5.91888178804e-09,2.84075941534e-08
2019-11-26 08:44:59.000000,2.37632890774e-07,6.68547264534e-09,1.73799422224e-09,5.99335633416e-09,2.9761901357e-08
2019-11-26 08:59:59.000000,2.35152082925e-07,6.58984216705e-09,1.76793412877e-09,6.01879374293e-09,3.12011150503e-08
2019-11-26 09:14:59.000000,2.34662443076e-07,6.88291908609e-09,2.1131840073e-09,6.16167745763e-09,3.14336662599e-08
2019-11-26 09:29:59.000000,2.37057892848e-07,6.93479809649e-09,2.31886067882e-09,6.20694144277e-09,3.05588974691e-08
2019-11-26 09:44:59.000000,2.34067745925e-07,7.29337907571e-09,2.45295895459e-09,6.37661737336e-09,3.06948486201e-08
2019-11-26 09:59:59.000000,2.29467409864e-07,7.37724065388e-09,2.28577799874e-09,6.48008949645e-09,3.36203731812e-08
2019-11-26 10:14:59.000000,2.24036490471e-07,7.79802870045e-09,2.39181693806e-09,6.40665887735e-09,3.27173720682e-08
2019-11-26 10:29:59.000000,2.31455587303e-07,8.49898875284e-09,2.80230857775e-09,6.75025298971e-09,3.21506554195e-08
2019-11-26 10:44:59.000000,2.32243878798e-07,8.30804469237e-09,2.94049914028e-09,6.69432604655e-09,3.08341017967e-08
2019-11-26 10:59:59.000000,2.3833411483e-07,8.42021073136e-09,3.17878551039e-09,6.56466167771e-09,2.90453894468e-08
2019-11-26 11:14:59.000000,2.13717681384e-07,9.00612115009e-09,3.43749081137e-09,6.8451377766e-09,3.01528929317e-08
2019-11-26 11:29:59.000000,2.07242176661e-07,9.33602175584e-09,3.87237533332e-09,6.90867207822e-09,2.87763937822e-08
2019-11-26 11:44:59.000000,2.09010092989e-07,1.03002763026e-08,5.03879390572e-09,7.80680855736e-09,3.05884544248e-08
2019-11-26 11:59:59.000000,2.14648133795e-07,9.55889233287e-09,4.3620589561e-09,7.19166292373e-09,2.79827476025e-08
2019-11-26 12:14:59.000000,2.15621064758e-07,1.00732929444e-08,4.31192647157e-09,7.17846481494e-09,2.97712949151e-08
2019-11-26 12:29:59.000000,2.09264230449e-07,1.13804631168e-08,4.69790158796e-09,7.63308208262e-09,3.13308246559e-08
2019-11-26 12:44:59.000000,2.09989010781e-07,1.22795741105e-08,6.16445695363e-09,8.6782314974e-09,3.06464586305e-08
2019-11-26 12:59:59.000000,2.08153484213e-07,1.22014703646e-08,6.47054340462e-09,8.97819186873e-09,3.2059493686e-08
2019-11-26 13:14:59.000000,2.06400466568e-07,1.1759757552e-08,5.90139240573e-09,8.63023524012e-09,3.30075809136e-08
2019-11-26 13:29:59.000000,2.09811088245e-07,1.16595171235e-08,6.414238128e-09,8.89603866445e-09,3.16108682244e-08
2019-11-26 13:44:59.000000,2.08328453066e-07,1.11092717229e-08,5.48938774122e-09,8.15393737408e-09,3.12380239503e-08
2019-11-26 13:59:59.000000,2.0836349016e-07,1.08942040726e-08,4.96449231816e-09,7.90500712414e-09,3.22867404985e-08
2019-11-26 14:14:59.000000,1.98250300525e-07,1.21433570204e-08,5.73220064405e-09,8.3800008526e-09,3.11152367313e-08
2019-11-26 14:29:59.000000,1.94174171241e-07,1.27053407109e-08,6.0716773064e-09,8.71227466265e-09,3.37916649204e-08
2019-11-26 14:44:59.000000,1.97835400724e-07,1.18042981994e-08,5.98226514223e-09,8.72640277524e-09,3.31450179791e-08
2019-11-26 14:59:59.000000,2.03863938324e-07,1.28024323114e-08,7.14791956577e-09,9.29533752711e-09,3.02683146533e-08
2019-11-26 15:14:59.000000,2.02411630429e-07,1.09088427151e-08,4.95266791765e-09,7.68256332118e-09,3.03663161864e-08
2019-11-26 15:29:59.000000,2.02895420957e-07,1.04804883313e-08,4.34249096167e-09,7.49349028053e-09,3.03083598457e-08
2019-11-26 15:44:59.000000,2.04429715111e-07,1.10170675454e-08,4.66251182174e-09,7.55542400497e-09,2.91072895633e-08
2019-11-26 15:59:59.000000,2.0745139381e-07,1.06504212472e-08,4.51665388467e-09,7.42029263166e-09,2.92616879129e-08
2019-11-26 16:14:59.000000,2.11780649372e-07,1.08936366398e-08,5.09085967861e-09,7.51194388179e-09,2.68767419165e-08
2019-11-26 16:29:59.000000,2.0394192193e-07,1.11169290171e-08,5.32130314384e-09,7.83368331901e-09,3.01511147284e-08
2019-11-26 16:44:59.000000,1.97531566748e-07,1.05025044741e-08,4.95305356921e-09,7.74540712206e-09,3.1378467819e-08
2019-11-26 16:59:59.000000,1.93049084041e-07,1.07048250622e-08,5.38166939228e-09,8.2017818813e-09,3.15954437049e-08
2019-11-26 17:14:59.000000,2.00170931178e-07,1.07300774909e-08,5.47762483392e-09,8.20465565838e-09,3.04660833438e-08
2019-11-26 17:29:59.000000,1.99846978357e-07,1.1289232023e-08,5.71185744073e-09,8.23626492972e-09,3.08702588226e-08
2019-11-26 17:44:59.000000,1.97164703762e-07,1.13588030091e-08,5.7129381013e-09,8.18384335505e-09,3.04763528236e-08
2019-11-26 17:59:59.000000,1.91474269538e-07,1.05785908166e-08,5.37639039776e-09,7.98201672665e-09,3.13282546312e-08
2019-11-26 18:14:59.000000,1.87507230557e-07,1.09935420037e-08,5.94876803673e-09,8.62048468537e-09,3.28529771013e-08
2019-11-26 18:29:59.000000,1.77637867936e-07,1.12289981692e-08,5.66738077941e-09,8.35398188328e-09,3.30399126031e-08
2019-11-26 18:44:59.000000,1.91772348065e-07,1.08870673793e-08,4.7611381569e-09,7.57858731238e-09,3.09014064075e-08
2019-11-26 18:59:59.000000,1.99881891904e-07,1.06856885772e-08,4.49297109612e-09,7.542351995e-09,3.29928709363e-08
2019-11-26 19:14:59.000000,2.06477723953e-07,1.03658955629e-08,5.30489419722e-09,7.85130883502e-09,3.02536569148e-08
2019-11-26 19:29:59.000000,2.04552703312e-07,9.99876266577e-09,4.73740339524e-09,7.47640270263e-09,2.80701139104e-08
2019-11-26 19:44:59.000000,1.93285977719e-07,1.04104206059e-08,5.37860800357e-09,8.05297651887e-09,2.97955206659e-08
2019-11-26 19:59:59.000000,1.8891578428e-07,1.06022300009e-08,5.40048552568e-09,8.10972898687e-09,3.24161023854e-08
2019-11-26 20:14:59.000000,1.96961050174e-07,1.06892651264e-08,5.45053810268e-09,8.15993555185e-09,3.20597475668e-08
2019-11-26 20:29:59.000000,1.94901335348e-07,1.03809692878e-08,5.57508483145e-09,8.29251964754e-09,3.24601997827e-08
2019-11-26 20:44:59.000000,2.08934409326e-07,1.10236090836e-08,6.62721199869e-09,9.11080809825e-09,3.33913439327e-08
2019-11-26 20:59:59.000000,2.03904253034e-07,1.08652251505e-08,5.7581188513e-09,8.49892968123e-09,3.22982129866e-08
2019-11-26 21:14:59.000000,1.95114000033e-07,1.12169333201e-08,6.80669742533e-09,9.23935432585e-09,3.20329731086e-08
2019-11-26 21:29:59.000000,1.92674456619e-07,1.06633470855e-08,6.74423534081e-09,9.05277857448e-09,3.07695154282e-08
2019-11-26 21:44:59.000000,1.85293484657e-07,1.02069745598e-08,6.17152427186e-09,8.71144661233e-09,3.22994698246e-08
2019-11-26 21:59:59.000000,1.90503157935e-07,1.0486267106e-08,6.43441971247e-09,9.00331555211e-09,3.31518893896e-08
2019-11-26 22:14:59.000000,1.85414561393e-07,1.00888034659e-08,5.75533606301e-09,8.35705102381e-09,3.22985966565e-08
2019-11-26 22:29:59.000000,1.89108932449e-07,9.38750421644e-09,5.26152029834e-09,8.03371546875e-09,3.20312561769e-08
2019-11-26 22:44:59.000000,1.89069266641e-07,9.14090701765e-09,5.06387463507e-09,7.84434512201e-09,3.17311840692e-08
2019-11-26 22:59:59.000000,1.99396281347e-07,8.88111953598e-09,4.9019117763e-09,7.62111503858e-09,3.14281514433e-08
2019-11-26 23:14:59.000000,1.98034160331e-07,8.46709340535e-09,4.31823353324e-09,7.3765309954e-09,3.00368544908e-08
2019-11-26 23:29:59.000000,1.76351044311e-07,7.73567613682e-09,3.4352739067e-09,6.75718620835e-09,2.89274380525e-08
2019-11-26 23:44:59.000000,1.76806673765e-07,7.75299297144e-09,3.53569873557e-09,6.78971365212e-09,2.95828754615e-08
2019-11-26 23:59:59.000000,1.81306543544e-07,7.48433137498e-09,3.40028993101e-09,6.5612114859e-09,2.78379658945e-08
2019-11-27 00:14:59.000000,1.79578247777e-07,7.10303669876e-09,2.64123620383e-09,6.25216191169e-09,3.03734273704e-08
