,0.1-1.0,1.0-9.0,4.0-9.0
2019-11-26 23:29:59.019538,1.24406618202e-07,2.21867730001e-08,1.83988216449e-08
2019-11-26 23:44:59.019538,1.26783635048e-07,2.24193467351e-08,1.88505302429e-08
2019-11-26 23:59:59.019538,1.16669922113e-07,2.14145988859e-08,1.76422056751e-08
2019-11-27 00:14:59.019538,1.18534714058e-07,2.52236744386e-08,2.17285039704e-08
2019-11-27 00:29:59.019538,1.22707609571e-07,2.59536593533e-08,2.29984088636e-08
2019-11-27 00:44:59.019538,1.19565201017e-07,2.3151070256e-08,2.01010266651e-08
2019-11-27 00:59:59.019538,1.18337091588e-07,3.05065331366e-08,2.15585977606e-08
2019-11-27 01:14:59.019538,1.27560467618e-07,3.29088046893e-08,2.51313365759e-08
2019-11-27 01:29:59.019538,1.27570362197e-07,2.56269113554e-08,2.32360600232e-08
2019-11-27 01:44:59.019538,1.27966980829e-07,3.17893291756e-08,2.66807959201e-08
2019-11-27 01:59:59.019538,1.36054394181e-07,2.6948839738e-08,2.30128408784e-08
2019-11-27 02:14:59.019538,1.23301842401e-07,2.60168951003e-08,2.25627601671e-08
2019-11-27 02:29:59.019538,1.19297452657e-07,2.4820712526e-08,2.14709504953e-08
2019-11-27 02:44:59.019538,1.23284953318e-07,1.93607687485e-08,1.63176738986e-08
2019-11-27 02:59:59.019538,1.21958416275e-07,1.39290204349e-08,1.0096145858e-08
2019-11-27 03:14:59.019538,1.26560388294e-07,1.11599549821e-08,5.77674340591e-09
2019-11-27 03:29:59.019538,1.23947269609e-07,1.19180492254e-08,5.53218430218e-09
2019-11-27 03:44:59.019538,1.21164893464e-07,1.25145835209e-08,5.30409127518e-09
2019-11-27 03:59:59.019538,1.27546088388e-07,1.59587215604e-08,6.34022423799e-09
2019-11-27 04:14:59.019538,1.2942916072e-07,1.82986771962e-08,9.31268418677e-09
2019-11-27 04:29:59.019538,1.22264543831e-07,2.19732408755e-08,1.28361451427e-08
2019-11-27 04:44:59.019538,1.21320597796e-07,2.42410248487e-08,1.50882226972e-08
2019-11-27 04:59:59.019538,1.19854648615e-07,2.59985857119e-08,1.70851761952e-08
2019-11-27 05:14:59.019538,1.26313239979e-07,2.55607657499e-08,1.61467752426e-08
2019-11-27 05:29:59.019538,1.24957133776e-07,4.01287830372e-08,2.28643920441e-08
2019-11-27 05:44:59.019538,1.26679018805e-07,4.32680367374e-08,2.53172917391e-08
2019-11-27 05:59:59.019538,1.16330937228e-07,2.64307219019e-08,1.89317998363e-08
2019-11-27 06:14:59.019538,1.22459365227e-07,2.4165031122e-08,1.63803560183e-08
2019-11-27 06:29:59.019538,1.27322568266e-07,2.54743239111e-08,1.84785233477e-08
2019-11-27 06:44:59.019538,1.28325067482e-07,4.32473718387e-08,3.20261104293e-08
2019-11-27 06:59:59.019538,1.26754262028e-07,2.48699849172e-08,1.81325588165e-08
2019-11-27 07:14:59.019538,1.29438950414e-07,2.60448913132e-08,1.88924660488e-08
2019-11-27 07:29:59.019538,1.42553756868e-07,2.41126653533e-08,1.58025127264e-08
2019-11-27 07:44:59.019538,1.28350316082e-07,2.36376420331e-08,1.64602450476e-08
2019-11-27 07:59:59.019538,1.28289517808e-07,2.21669632886e-08,1.44712031628e-08
2019-11-27 08:14:59.019538,1.25168689516e-07,2.09109636073e-08,1.16129331843e-08
2019-11-27 08:29:59.019538,1.27363986185e-07,2.10659020607e-08,1.31497292317e-08
2019-11-27 08:44:59.019538,1.45810863409e-07,7.35434636691e-08,2.13428238255e-08
2019-11-27 08:59:59.019538,1.44411429836e-07,7.43210493275e-08,2.0438933667e-08
2019-11-27 09:14:59.019538,1.28989677992e-07,1.8533700671e-08,1.14823845712e-08
2019-11-27 09:29:59.019538,1.21129487767e-07,1.88220237751e-08,1.28288514126e-08
2019-11-27 09:44:59.019538,1.31281963976e-07,2.46386011317e-08,1.47725809476e-08
2019-11-27 09:59:59.019538,1.43199071303e-07,2.44127932511e-08,1.42289042594e-08
2019-11-27 10:14:59.019538,1.29809428437e-07,1.77824070935e-08,1.26031323642e-08
2019-11-27 10:29:59.019538,1.27004977597e-07,1.71774713603e-08,1.24250671715e-08
2019-11-27 10:44:59.019538,1.31428696804e-07,1.80803491714e-08,1.34388056449e-08
2019-11-27 10:59:59.019538,1.30660816757e-07,1.59546902706e-08,1.07601373062e-08
2019-11-27 11:14:59.019538,1.2577331076e-07,1.55451802776e-08,1.00932981329e-08
2019-11-27 11:29:59.019538,1.18500945648e-07,1.62841698468e-08,1.0414084553e-08
2019-11-27 11:44:59.019538,1.14738269021e-07,1.67014570374e-08,1.1443245316e-08
2019-11-27 11:59:59.019538,1.22045979411e-07,1.58116148271e-08,9.16477717355e-09
2019-11-27 12:14:59.019538,1.26385870013e-07,1.47784349105e-08,5.97364231592e-09
2019-11-27 12:29:59.019538,1.24047696008e-07,1.76655119569e-08,8.75217007794e-09
2019-11-27 12:44:59.019538,1.23983990446e-07,2.31101615288e-08,1.39952574812e-08
2019-11-27 12:59:59.019538,1.29130304385e-07,2.77159772195e-08,1.629610686e-08
2019-11-27 13:14:59.019538,1.27513073589e-07,2.3701825322e-08,1.07502064149e-08
2019-11-27 13:29:59.019538,1.34089356058e-07,2.0194814084e-08,5.05074270911e-09
2019-11-27 13:44:59.019538,1.30347661227e-07,2.15418009178e-08,4.68833541376e-09
2019-11-27 13:59:59.019538,1.24212523175e-07,1.9552564786e-08,2.48276833547e-09
2019-11-27 14:14:59.019538,1.23383526147e-07,1.98321782677e-08,2.15674987681e-09
2019-11-27 14:29:59.019538,1.21571813749e-07,2.1376764429e-08,3.53734551857e-09
2019-11-27 14:44:59.019538,1.30809006206e-07,2.5083037999e-08,5.01202715348e-09
2019-11-27 14:59:59.019538,1.27226416809e-07,1.93167811119e-08,2.47666400845e-09
2019-11-27 15:14:59.019538,1.17985235606e-07,1.84135907115e-08,2.52964095988e-09
2019-11-27 15:29:59.019538,1.27098726345e-07,1.95178020922e-08,6.07869425551e-09
2019-11-27 15:44:59.019538,1.25148060693e-07,2.13424646659e-08,8.92504901928e-09
2019-11-27 15:59:59.019538,1.25499004181e-07,1.82095817209e-08,3.68388937077e-09
2019-11-27 16:14:59.019538,1.24013676092e-07,1.86507458963e-08,1.88769848827e-09
2019-11-27 16:29:59.019538,1.23695590707e-07,1.86291336785e-08,1.79654131457e-09
2019-11-27 16:44:59.019538,1.34752964202e-07,1.85602929323e-08,2.26113807203e-09
2019-11-27 16:59:59.019538,1.35802417173e-07,1.93405042061e-08,4.36839027452e-09
2019-11-27 17:14:59.019538,1.26994783929e-07,1.85964325997e-08,4.74304963858e-09
2019-11-27 17:29:59.019538,1.35924685125e-07,1.79597810693e-08,2.03248141758e-09
2019-11-27 17:44:59.019538,1.29534797007e-07,1.78603854597e-08,1.88266190451e-09
2019-11-27 17:59:59.019538,1.24695244054e-07,1.73729380027e-08,1.57914127054e-09
2019-11-27 18:14:59.019538,1.27639465723e-07,1.80570722856e-08,2.57475258252e-09
2019-11-27 18:29:59.019538,1.29488731583e-07,1.83272697155e-08,3.13687358359e-09
2019-11-27 18:44:59.019538,1.23879158183e-07,1.76988774759e-08,2.06089494484e-09
2019-11-27 18:59:59.019538,1.31711921367e-07,1.82155219146e-08,1.42249351115e-09
2019-11-27 19:14:59.019538,1.35805645916e-07,1.75147584639e-08,1.94367754821e-09
2019-11-27 19:29:59.019538,1.29868989458e-07,1.75270676469e-08,2.0604764901e-09
2019-11-27 19:44:59.019538,1.27629373817e-07,1.80130131724e-08,2.57125084976e-09
2019-11-27 19:59:59.019538,1.2863191891e-07,1.95300746316e-08,5.37454772424e-09
2019-11-27 20:14:59.019538,1.2846227601e-07,1.6861574247e-08,2.93118033324e-09
2019-11-27 20:29:59.019538,1.27354243033e-07,1.66313621932e-08,2.91928081147e-09
2019-11-27 20:44:59.019538,1.23798288054e-07,1.61091149219e-08,4.23157581403e-09
2019-11-27 20:59:59.019538,1.22550495051e-07,1.51234538164e-08,4.25989451662e-09
2019-11-27 21:14:59.019538,1.28057753728e-07,1.49495295708e-08,4.67406796713e-09
2019-11-27 21:29:59.019538,1.23558833336e-07,1.5400825704e-08,5.8612530333e-09
2019-11-27 21:44:59.019538,1.20886649124e-07,1.35012338772e-08,4.20642120216e-09
2019-11-27 21:59:59.019538,1.2138873609e-07,1.34416961175e-08,3.76233101186e-09
2019-11-27 22:14:59.019538,1.28106397956e-07,1.38058073377e-08,4.06097921302e-09
2019-11-27 22:29:59.019538,1.33646861066e-07,1.37119599398e-08,4.777633406e-09
2019-11-27 22:44:59.019538,1.29367544488e-07,1.32099067598e-08,4.93034738511e-09
2019-11-27 22:59:59.019538,1.31870053393e-07,1.28146203259e-08,5.24362872156e-09
2019-11-27 23:14:59.019538,1.31620658105e-07,1.23144792216e-08,4.90853642503e-09
2019-11-27 23:29:59.019538,1.34182915263e-07,1.74675777328e-08,1.30639217141e-08
2019-11-27 23:44:59.019538,1.30562566858e-07,2.23186504588e-08,1.87450132897e-08
2019-11-27 23:59:59.019538,1.35637037976e-07,2.30817853178e-08,1.90464711094e-08
2019-11-28 00:14:59.019538,1.33132037385e-07,2.22974574908e-08,1.90215150436e-08
2019-11-28 00:29:59.019538,1.423215482e-07,2.01396279662e-08,1.6609605894e-08
2019-11-28 00:44:59.019538,1.48547682275e-07,2.2041060062e-08,1.83536253819e-08
2019-11-28 00:59:59.019538,1.40686352426e-07,2.46756022046e-08,2.10070864263e-08
2019-11-28 01:14:59.019538,1.46604520542e-07,2.4359094556e-08,2.0452117308e-08
2019-11-28 01:29:59.019538,1.41721655894e-07,2.32759794734e-08,1.91406737859e-08
2019-11-28 01:44:59.019538,1.35910114686e-07,2.4633381967e-08,2.12965388843e-08
2019-11-28 01:59:59.019538,1.35351232953e-07,2.26786853363e-08,1.94314239354e-08
2019-11-28 02:14:59.019538,1.42457654996e-07,2.27159939753e-08,1.97819061647e-08
2019-11-28 02:29:59.019538,1.37848945862e-07,3.00412152592e-08,2.5965112303e-08
2019-11-28 02:44:59.019538,1.38460211611e-07,2.63958592792e-08,2.03404418918e-08
2019-11-28 02:59:59.019538,1.36654626272e-07,1.5451383428e-08,1.17503019951e-08
2019-11-28 03:14:59.019538,1.41229231791e-07,1.41954973416e-08,1.05388609403e-08
2019-11-28 03:29:59.019538,1.5134719072e-07,1.51854281019e-08,1.14197259359e-08
2019-11-28 03:44:59.019538,1.50170245096e-07,1.57754750013e-08,1.13269521843e-08
2019-11-28 03:59:59.019538,1.50148889257e-07,1.38145020516e-08,1.0034478274e-08
2019-11-28 04:14:59.019538,1.51437784463e-07,1.39258204377e-08,9.61234140972e-09
2019-11-28 04:29:59.019538,1.45353902089e-07,1.69040297536e-08,1.27187238194e-08
2019-11-28 04:44:59.019538,1.49083753188e-07,2.15025177984e-08,1.70595152989e-08
2019-11-28 04:59:59.019538,1.6039582793e-07,2.62568987883e-08,2.0795002381e-08
2019-11-28 05:14:59.019538,1.54052251945e-07,2.70918525681e-08,1.91456366314e-08
2019-11-28 05:29:59.019538,1.55437442312e-07,2.75924820792e-08,1.73599445949e-08
2019-11-28 05:44:59.019538,1.67603297798e-07,3.50869661034e-08,1.84030940582e-08
2019-11-28 05:59:59.019538,1.55570802551e-07,3.53108671797e-08,1.92850445568e-08
2019-11-28 06:14:59.019538,1.53270677462e-07,2.83496816843e-08,1.86630400382e-08
2019-11-28 06:29:59.019538,1.59201871264e-07,2.38879342337e-08,1.4799282186e-08
2019-11-28 06:44:59.019538,1.63017592252e-07,2.43938861958e-08,1.70220500544e-08
2019-11-28 06:59:59.019538,1.62961218334e-07,2.6992063867e-08,2.02822025029e-08
2019-11-28 07:14:59.019538,1.5877329189e-07,2.51539340952e-08,1.80163812238e-08
2019-11-28 07:29:59.019538,1.62356328334e-07,2.41829879138e-08,1.76156762273e-08
2019-11-28 07:44:59.019538,1.65894840624e-07,2.31521005462e-08,1.65210233895e-08
2019-11-28 07:59:59.019538,1.72003217152e-07,3.75843849633e-08,2.95525483336e-08
2019-11-28 08:14:59.019538,1.71251649879e-07,3.77325853487e-08,2.95300086377e-08
2019-11-28 08:29:59.019538,1.75456104091e-07,2.09537238558e-08,1.20348078833e-08
2019-11-28 08:44:59.019538,1.79283303915e-07,2.0242137518e-08,9.23686901372e-09
2019-11-28 08:59:59.019538,1.74139775728e-07,2.12384060371e-08,1.06389465568e-08
2019-11-28 09:14:59.019538,1.77535462297e-07,2.17922174123e-08,1.07629867324e-08
2019-11-28 09:29:59.019538,1.77527134152e-07,2.5075804193e-08,1.3894541092e-08
2019-11-28 09:44:59.019538,1.75319500704e-07,2.3799533544e-08,1.22197081731e-08
2019-11-28 09:59:59.019538,1.74686908412e-07,2.27518873353e-08,1.18272142072e-08
2019-11-28 10:14:59.019538,1.82164961784e-07,2.03801183389e-08,7.14165137261e-09
2019-11-28 10:29:59.019538,1.93769800557e-07,1.96980078402e-08,4.10712074324e-09
2019-11-28 10:44:59.019538,1.93628380693e-07,1.93401431384e-08,4.15958640404e-09
2019-11-28 10:59:59.019538,1.79860422711e-07,1.86942827793e-08,3.39198892779e-09
2019-11-28 11:14:59.019538,1.87393973906e-07,1.80372930096e-08,3.55928022158e-09
2019-11-28 11:29:59.019538,1.92678032851e-07,1.81405901041e-08,3.44001689428e-09
2019-11-28 11:44:59.019538,1.92941659866e-07,1.76756979981e-08,3.74954909607e-09
2019-11-28 11:59:59.019538,1.84610223639e-07,1.67752144312e-08,3.28846796843e-09
2019-11-28 12:14:59.019538,1.78476763154e-07,1.72984915221e-08,4.28178070599e-09
2019-11-28 12:29:59.019538,1.8205612946e-07,1.68020537105e-08,4.07063721454e-09
2019-11-28 12:44:59.019538,1.85732304615e-07,1.66048939719e-08,2.88982639882e-09
2019-11-28 12:59:59.019538,1.91247627611e-07,1.73059870246e-08,2.43229654816e-09
2019-11-28 13:14:59.019538,1.98808010069e-07,1.73562440857e-08,3.0109813865e-09
2019-11-28 13:29:59.019538,1.94676766915e-07,1.69263908476e-08,2.55260553796e-09
2019-11-28 13:44:59.019538,1.88563326968e-07,1.73535817456e-08,3.6463392512e-09
2019-11-28 13:59:59.019538,1.91624430526e-07,1.77999386337e-08,3.17611597495e-09
2019-11-28 14:14:59.019538,1.93471868047e-07,1.87398713337e-08,3.07335748039e-09
2019-11-28 14:29:59.019538,1.94594558509e-07,1.97110270214e-08,3.78049202091e-09
2019-11-28 14:44:59.019538,1.98965714977e-07,1.91027582149e-08,3.5105177748e-09
2019-11-28 14:59:59.019538,1.94944937558e-07,1.99010112149e-08,4.91816897036e-09
2019-11-28 15:14:59.019538,2.01169357998e-07,2.08979663178e-08,5.38094814605e-09
2019-11-28 15:29:59.019538,2.05583975604e-07,2.01188770762e-08,4.03712580672e-09
2019-11-28 15:44:59.019538,2.01324296918e-07,1.91367869575e-08,2.6101261824e-09
2019-11-28 15:59:59.019538,2.00021119161e-07,2.48578037315e-08,1.05224207396e-08
2019-11-28 16:14:59.019538,2.08109389897e-07,2.1607285571e-08,6.27852722399e-09
2019-11-28 16:29:59.019538,2.06893660047e-07,2.152719003e-08,6.25520862832e-09
2019-11-28 16:44:59.019538,2.04524523395e-07,2.13751035974e-08,4.87629295521e-09
2019-11-28 16:59:59.019538,1.99389478091e-07,2.26490661057e-08,6.04948988001e-09
2019-11-28 17:14:59.019538,2.48551852593e-07,2.44311379965e-08,1.47246441031e-09
2019-11-28 17:29:59.019538,2.60409238056e-07,2.54066616537e-08,7.7469188351e-09
2019-11-28 17:44:59.019538,2.10127197081e-07,2.53975539028e-08,1.08111229198e-08
2019-11-28 17:59:59.019538,2.03850248861e-07,2.12478603265e-08,1.34981527447e-09
2019-11-28 18:14:59.019538,2.13363288397e-07,2.64640758714e-08,1.28626310956e-08
2019-11-28 18:29:59.019538,2.21160124301e-07,2.58934004697e-08,1.24094615613e-08
2019-11-28 18:44:59.019538,2.12989123985e-07,2.11097723451e-08,1.31087586599e-09
2019-11-28 18:59:59.019538,2.09676118675e-07,2.12447942569e-08,1.69392339307e-09
2019-11-28 19:14:59.019538,2.07550156699e-07,2.03470966435e-08,2.12676105297e-09
2019-11-28 19:29:59.019538,2.07745549202e-07,2.09166842184e-08,1.91912985601e-09
2019-11-28 19:44:59.019538,2.21412715279e-07,2.11664660012e-08,1.9013785708e-09
2019-11-28 19:59:59.019538,1.97396034789e-07,2.11055265178e-08,2.33608527154e-09
2019-11-28 20:14:59.019538,1.87254182045e-07,2.07092712759e-08,2.47449893053e-09
2019-11-28 20:29:59.019538,2.09441931477e-07,2.12341542165e-08,2.49589740426e-09
2019-11-28 20:44:59.019538,2.06631645713e-07,2.46730878041e-08,7.53993783282e-09
2019-11-28 20:59:59.019538,2.04260363543e-07,2.59924563399e-08,8.32223674461e-09
2019-11-28 21:14:59.019538,2.09511755656e-07,2.69412587359e-08,5.72299296612e-09
2019-11-28 21:29:59.019538,2.23001097031e-07,3.10454165976e-08,6.75947942746e-09
2019-11-28 21:44:59.019538,2.21970055967e-07,2.27834107485e-08,3.33495162302e-09
2019-11-28 21:59:59.019538,2.14455641157e-07,2.35716514313e-08,8.10060756019e-09
2019-11-28 22:14:59.019538,2.16759606893e-07,2.26212251741e-08,8.78968706778e-09
2019-11-28 22:29:59.019538,2.12459317247e-07,3.76487794506e-08,1.54868779565e-08
2019-11-28 22:44:59.019538,2.1572267027e-07,3.54462541162e-08,1.46530124551e-08
2019-11-28 22:59:59.019538,2.27451554797e-07,1.78255207443e-08,7.76168088276e-09
2019-11-28 23:14:59.019538,2.18453586764e-07,1.89076446012e-08,1.15711747014e-08
2019-11-28 23:29:59.019538,2.09571404207e-07,2.18162099731e-08,1.64305857094e-08
2019-11-28 23:44:59.019538,2.24753428872e-07,2.1683768163e-08,1.65870190949e-08
2019-11-28 23:59:59.019538,2.166049545e-07,2.3846047107e-08,1.82888397481e-08
2019-11-29 00:14:59.019538,2.29844630446e-07,2.27213859659e-08,1.83914248181e-08
2019-11-29 00:29:59.019538,2.14881321883e-07,2.10191545638e-08,1.70045266719e-08
2019-11-29 00:44:59.019538,2.08505376826e-07,1.61574084513e-08,1.16018294044e-08
2019-11-29 00:59:59.019538,2.11333655892e-07,1.71182065207e-08,1.23487020421e-08
2019-11-29 01:14:59.019538,2.14719089583e-07,1.68241724058e-08,1.22626676568e-08
2019-11-29 01:29:59.019538,2.18899308336e-07,1.74417167637e-08,1.33850975667e-08
2019-11-29 01:44:59.019538,2.24567952867e-07,2.18529579917e-08,1.85787912854e-08
2019-11-29 01:59:59.019538,2.23404926782e-07,2.31692333696e-08,1.97563975886e-08
2019-11-29 02:14:59.019538,2.30671162458e-07,2.28922932941e-08,1.9613059313e-08
2019-11-29 02:29:59.019538,2.31535081285e-07,1.67094171051e-08,1.29705239585e-08
2019-11-29 02:44:59.019538,2.35423501601e-07,1.0747492124e-08,5.29760950696e-09
2019-11-29 02:59:59.019538,2.35216001903e-07,9.92508439668e-09,4.12714984017e-09
2019-11-29 03:14:59.019538,2.37163068243e-07,1.52346965652e-08,5.84495475166e-09
2019-11-29 03:29:59.019538,2.27717899985e-07,2.08950288214e-08,7.34920948043e-09
2019-11-29 03:44:59.019538,2.33997298622e-07,1.96583026753e-08,4.85151220957e-09
2019-11-29 03:59:59.019538,2.44164094265e-07,2.23409733815e-08,6.9965656114e-09
2019-11-29 04:14:59.019538,2.169156806e-07,2.13683185176e-08,1.67507736108e-08
2019-11-29 04:29:59.019538,2.26599175825e-07,2.44497160208e-08,2.00569120989e-08
2019-11-29 04:44:59.019538,2.42175630436e-07,2.79642464359e-08,2.38919413465e-08
2019-11-29 04:59:59.019538,2.44169325333e-07,2.78092418902e-08,2.30839070976e-08
2019-11-29 05:14:59.019538,2.47551910756e-07,2.43152550712e-08,1.89794108904e-08
2019-11-29 05:29:59.019538,2.39710253269e-07,2.33176906585e-08,1.80663400454e-08
2019-11-29 05:44:59.019538,2.54919244073e-07,2.18738090804e-08,1.63293946122e-08
2019-11-29 05:59:59.019538,2.48822065158e-07,2.42292114507e-08,1.89483037971e-08
2019-11-29 06:14:59.019538,2.30644959728e-07,2.61019114261e-08,2.12704501132e-08
2019-11-29 06:29:59.019538,2.38904875161e-07,2.60720187619e-08,2.11470439578e-08
2019-11-29 06:44:59.019538,2.36506915675e-07,2.82780283081e-08,2.38036369379e-08
2019-11-29 06:59:59.019538,2.42146951346e-07,2.95877080269e-08,2.55226193237e-08
2019-11-29 07:14:59.019538,2.33366925549e-07,2.58498770949e-08,2.15977757308e-08
2019-11-29 07:29:59.019538,2.28387120835e-07,2.65726300788e-08,2.21555715632e-08
2019-11-29 07:44:59.019538,2.32214366043e-07,3.28505462424e-08,2.2110499517e-08
2019-11-29 07:59:59.019538,2.32973492255e-07,3.04980698104e-08,1.86567787918e-08
2019-11-29 08:14:59.019538,2.42311858739e-07,2.1372744727e-08,1.52247958099e-08
2019-11-29 08:29:59.019538,2.42384588669e-07,2.17511317078e-08,1.49861278445e-08
2019-11-29 08:44:59.019538,2.39161575329e-07,1.98545907249e-08,1.25002164378e-08
2019-11-29 08:59:59.019538,2.54428730614e-07,1.8307527487e-08,1.07617604058e-08
2019-11-29 09:14:59.019538,2.56210722893e-07,1.62552229447e-08,7.25958675477e-09
2019-11-29 09:29:59.019538,2.65549084904e-07,1.78418651822e-08,9.60106352469e-09
2019-11-29 09:44:59.019538,2.57118709885e-07,1.7414826587e-08,9.80031424139e-09
2019-11-29 09:59:59.019538,2.50794812799e-07,1.75211966754e-08,9.81385829106e-09
2019-11-29 10:14:59.019538,2.6105565446e-07,1.76255307443e-08,1.03700845568e-08
2019-11-29 10:29:59.019538,2.39363783728e-07,1.70181140287e-08,9.79385108891e-09
2019-11-29 10:44:59.019538,2.41014311119e-07,1.72451068218e-08,1.04626835005e-08
2019-11-29 10:59:59.019538,2.58815722054e-07,1.92441154843e-08,1.25359124593e-08
2019-11-29 11:14:59.019538,2.54308754424e-07,2.1121506938e-08,1.51064390236e-08
2019-11-29 11:29:59.019538,2.49789045558e-07,2.02997219506e-08,1.4674513784e-08
2019-11-29 11:44:59.019538,2.37847270165e-07,1.71250593428e-08,1.17678604791e-08
2019-11-29 11:59:59.019538,2.38360974024e-07,1.55664866951e-08,9.3802548642e-09
2019-11-29 12:14:59.019538,2.50549158679e-07,2.20148251581e-08,1.31591759474e-08
2019-11-29 12:29:59.019538,2.69500828549e-07,2.84348999459e-08,1.59522978019e-08
2019-11-29 12:44:59.019538,2.63615110045e-07,2.31782061939e-08,8.3742357631e-09
2019-11-29 12:59:59.019538,2.55453677821e-07,1.94480252425e-08,2.89248822402e-09
2019-11-29 13:14:59.019538,2.52810931422e-07,2.01826946074e-08,2.8578766559e-09
2019-11-29 13:29:59.019538,2.46121930536e-07,1.98414961981e-08,3.48349153147e-09
2019-11-29 13:44:59.019538,2.56492871381e-07,2.01866251804e-08,3.03112532805e-09
2019-11-29 13:59:59.019538,2.54317007902e-07,2.03067608079e-08,1.81692944659e-09
2019-11-29 14:14:59.019538,2.52383205179e-07,2.14439447859e-08,2.84604845545e-09
2019-11-29 14:29:59.019538,2.4044146658e-07,2.75126933274e-08,1.04816689305e-08
2019-11-29 14:44:59.019538,2.56209718937e-07,2.68911447434e-08,9.62423342587e-09
2019-11-29 14:59:59.019538,2.42125411434e-07,2.29473503412e-08,3.06965507825e-09
2019-11-29 15:14:59.019538,2.59306589258e-07,2.27806357735e-08,1.84538688481e-09
2019-11-29 15:29:59.019538,2.64011712013e-07,2.76160098454e-08,1.01482246196e-08
2019-11-29 15:44:59.019538,2.61608205038e-07,3.20405429131e-08,1.36436901846e-08
2019-11-29 15:59:59.019538,2.52099021512e-07,3.15973265622e-08,8.59137410902e-09
2019-11-29 16:14:59.019538,2.3740218621e-07,2.93062695039e-08,3.22247054221e-09
2019-11-29 16:29:59.019538,2.64344782468e-07,2.9872655973e-08,3.53101314137e-09
2019-11-29 16:44:59.019538,2.65302482409e-07,2.94495901866e-08,2.18319068713e-09
2019-11-29 16:59:59.019538,2.45306201477e-07,2.94605528355e-08,1.36884231343e-09
2019-11-29 17:14:59.019538,2.47225911822e-07,2.81837620403e-08,1.41023036398e-09
2019-11-29 17:29:59.019538,2.55389652726e-07,2.67146573485e-08,3.08991082386e-09
2019-11-29 17:44:59.019538,2.51160325624e-07,2.46621301245e-08,1.69802057822e-09
2019-11-29 17:59:59.019538,2.77309959078e-07,2.54274232934e-08,2.25008593292e-09
2019-11-29 18:14:59.019538,2.64661009436e-07,2.55612554471e-08,1.84620044833e-09
2019-11-29 18:29:59.019538,2.55805161536e-07,2.56820940973e-08,1.39354156294e-09
2019-11-29 18:44:59.019538,2.66820296055e-07,2.41942510511e-08,1.23273536021e-09
2019-11-29 18:59:59.019538,2.68353028523e-07,2.29984161461e-08,1.2209298785e-09
2019-11-29 19:14:59.019538,2.60069644066e-07,2.27373817993e-08,1.50916295244e-09
2019-11-29 19:29:59.019538,2.4646003014e-07,2.21938986973e-08,1.67327524508e-09
2019-11-29 19:44:59.019538,2.56257049661e-07,6.93110995527e-08,4.06138797165e-08
2019-11-29 19:59:59.019538,2.50329154995e-07,2.04470448769e-08,4.47272984984e-09
2019-11-29 20:14:59.019538,2.51222001103e-07,1.96378993099e-08,2.7970191604e-09
2019-11-29 20:29:59.019538,2.49927839924e-07,1.98742644257e-08,3.16258810078e-09
2019-11-29 20:44:59.019538,2.49191044653e-07,1.87116449532e-08,3.65841262285e-09
2019-11-29 20:59:59.019538,2.39790417624e-07,1.8264590186e-08,3.73328981305e-09
2019-11-29 21:14:59.019538,2.32567989545e-07,1.79024799523e-08,4.03910286414e-09
2019-11-29 21:29:59.019538,2.28939333872e-07,1.81611460549e-08,4.89497648825e-09
2019-11-29 21:44:59.019538,2.33015725479e-07,1.79993754927e-08,5.31414611539e-09
2019-11-29 21:59:59.019538,2.42850207452e-07,1.72735426602e-08,4.14972222314e-09
2019-11-29 22:14:59.019538,2.46503647782e-07,1.74779322584e-08,4.43502694097e-09
2019-11-29 22:29:59.019538,2.41162126007e-07,1.75214611633e-08,4.79529446898e-09
2019-11-29 22:44:59.019538,2.39197566237e-07,1.69217348284e-08,5.28793039907e-09
2019-11-29 22:59:59.019538,2.36391303048e-07,1.86425405137e-08,9.6193864834e-09
2019-11-29 23:14:59.019538,2.30183453703e-07,2.19347143912e-08,1.47594061476e-08
2019-11-29 23:29:59.019538,2.38836103996e-07,2.15754229736e-08,1.5451283738e-08
2019-11-29 23:44:59.019538,2.3556375035e-07,2.13957543322e-08,1.54208063985e-08
2019-11-29 23:59:59.019538,2.24782187787e-07,2.19845490941e-08,1.64584161613e-08
2019-11-30 00:14:59.019538,2.29910095133e-07,2.13890358574e-08,1.5759252464e-08
2019-11-30 00:29:59.019538,2.29323220732e-07,1.88192523641e-08,1.26598009819e-08
2019-11-30 00:44:59.019538,2.24799085702e-07,1.79445603449e-08,1.26882039225e-08
2019-11-30 00:59:59.019538,2.35451070924e-07,1.96260170891e-08,1.52158445796e-08
2019-11-30 01:14:59.019538,2.50697798065e-07,2.06426005175e-08,1.5914846854e-08
2019-11-30 01:29:59.019538,2.50721499135e-07,1.9252164807e-08,1.4513851934e-08
2019-11-30 01:44:59.019538,2.45595523898e-07,1.93337275141e-08,1.46966016121e-08
2019-11-30 01:59:59.019538,2.47679308207e-07,1.87773205077e-08,1.42691441472e-08
2019-11-30 02:14:59.019538,2.34929277507e-07,1.97344088646e-08,1.48744126093e-08
2019-11-30 02:29:59.019538,2.36071157052e-07,4.87672694369e-08,2.04296921925e-08
2019-11-30 02:44:59.019538,2.42480082283e-07,9.15661347258e-08,3.00417136869e-08
2019-11-30 02:59:59.019538,2.48729752233e-07,1.17283115205e-07,3.51051991454e-08
